,hors,ws,wd,anno,mes,wp1
45405,46,2.37,123.5,2010,10,0.23600000000000002
45406,47,2.14,121.39,2010,10,0.20600000000000002
45407,48,2.39,122.37,2010,10,0.20600000000000002
45432,25,3.29,118.69,2010,10,0.266
45433,26,3.32,121.37,2010,10,0.256
45434,27,3.52,123.04,2010,10,0.281
45435,28,3.56,122.84,2010,10,0.24100000000000002
45436,29,3.51,122.05,2010,10,0.175
45437,30,3.49,122.38,2010,10,0.15
45438,31,3.58,124.85,2010,10,0.195
45439,32,3.63,127.85,2010,10,0.165
45440,33,3.42,129.75,2010,10,0.231
45441,34,2.85,129.3,2010,10,0.23600000000000002
45442,35,2.34,126.34,2010,10,0.20600000000000002
45443,36,2.46,123.42,2010,10,0.20600000000000002
45444,37,3.54,123.98,2010,10,0.15
45445,38,5.05,125.27,2010,10,0.065
45446,39,6.28,126.03,2010,10,0.045
45447,40,6.67,126.21,2010,10,0.125
45448,41,6.49,125.95,2010,10,0.165
45449,42,6.2,125.29,2010,10,0.13
45450,43,6.13,124.31,2010,10,0.075
45451,44,6.07,123.11,2010,10,0.06
45452,45,5.69,121.56,2010,10,0.085
45453,46,4.79,119.03,2010,10,0.12
45454,47,3.68,114.23,2010,10,0.085
45455,48,2.84,105.76,2010,10,0.311
45480,25,3.35,124.71,2010,10,0.15
45481,26,4.42,124.05,2010,10,0.065
45482,27,5.39,123.04,2010,10,0.045
45483,28,5.87,121.5,2010,10,0.125
45484,29,5.97,119.86,2010,10,0.165
45485,30,5.93,118.83,2010,10,0.13
45486,31,5.89,118.99,2010,10,0.075
45487,32,5.74,119.59,2010,10,0.06
45488,33,5.29,119.46,2010,10,0.085
45489,34,4.45,117.27,2010,10,0.12
45490,35,3.52,112.17,2010,10,0.085
45491,36,2.87,104.48,2010,10,0.311
45492,37,2.75,98.24,2010,10,0.06
45493,38,2.93,94.65,2010,10,0.05
45494,39,3.16,91.08,2010,10,0.05
45495,40,3.25,85.12,2010,10,0.07
45496,41,3.18,77.54,2010,10,0.12
45497,42,2.96,69.66,2010,10,0.195
45498,43,2.58,62.1,2010,10,0.18
45499,44,2.15,53.77,2010,10,0.21100000000000002
45500,45,1.85,44.59,2010,10,0.105
45501,46,1.79,38.78,2010,10,0.175
45502,47,1.94,44.56,2010,10,0.221
45503,48,2.46,62.78,2010,10,0.361
45528,25,2.78,97.82,2010,10,0.06
45529,26,3.1,85.95,2010,10,0.05
45530,27,3.31,76.85,2010,10,0.05
45531,28,3.07,68.37,2010,10,0.07
45532,29,2.58,59.46,2010,10,0.12
45533,30,2.1,53.48,2010,10,0.195
45534,31,1.81,57.99,2010,10,0.18
45535,32,1.74,69.62,2010,10,0.21100000000000002
45536,33,1.81,76.97,2010,10,0.105
45537,34,1.86,74.58,2010,10,0.175
45538,35,2.08,70.93,2010,10,0.221
45539,36,2.68,75.13,2010,10,0.361
45540,37,3.88,84.94,2010,10,0.19
45541,38,5.38,91.99,2010,10,0.15
45542,39,6.65,95.47,2010,10,0.221
45543,40,7.24,96.29,2010,10,0.311
45544,41,7.31,95.36,2010,10,0.42100000000000004
45545,42,7.19,93.01,2010,10,0.561
45546,43,7.12,89.68,2010,10,0.491
45547,44,6.96,86.21,2010,10,0.521
45548,45,6.47,83.18,2010,10,0.617
45549,46,5.47,80.87,2010,10,0.541
45550,47,4.26,79.93,2010,10,0.331
45551,48,3.22,82.86,2010,10,0.045
45576,25,4.27,81.95,2010,10,0.19
45577,26,5.7,90.04,2010,10,0.15
45578,27,6.83,94.24,2010,10,0.221
45579,28,7.21,95.6,2010,10,0.311
45580,29,7.08,94.91,2010,10,0.42100000000000004
45581,30,6.87,92.31,2010,10,0.561
45582,31,6.88,88.28,2010,10,0.491
45583,32,6.9,84.2,2010,10,0.521
45584,33,6.51,80.93,2010,10,0.617
45585,34,5.47,78.6,2010,10,0.541
45586,35,4.15,76.98,2010,10,0.331
45587,36,3.08,76.75,2010,10,0.045
45588,37,2.67,79.23,2010,10,0.551
45589,38,2.73,82.73,2010,10,0.461
45590,39,2.93,84.85,2010,10,0.361
45591,40,2.98,84.92,2010,10,0.065
45592,41,2.9,82.89,2010,10,0.01
45593,42,2.81,78.49,2010,10,0.015
45594,43,2.8,72.0,2010,10,0.08
45595,44,2.86,65.0,2010,10,0.155
45596,45,2.94,58.93,2010,10,0.261
45597,46,3.02,54.16,2010,10,0.35600000000000004
45598,47,3.24,49.4,2010,10,0.331
45599,48,3.83,44.31,2010,10,0.41600000000000004
45624,25,2.67,76.21,2010,10,0.551
45625,26,2.74,78.52,2010,10,0.461
45626,27,2.95,81.25,2010,10,0.361
45627,28,3.03,82.7,2010,10,0.065
45628,29,2.98,82.09,2010,10,0.01
45629,30,2.87,78.27,2010,10,0.015
45630,31,2.81,70.62,2010,10,0.08
45631,32,2.84,61.77,2010,10,0.155
45632,33,2.91,55.04,2010,10,0.261
45633,34,2.96,51.68,2010,10,0.35600000000000004
45634,35,3.15,48.29,2010,10,0.331
45635,36,3.75,42.15,2010,10,0.41600000000000004
45636,37,4.97,35.21,2010,10,0.41100000000000003
45637,38,6.55,32.5,2010,10,0.431
45638,39,8.02,34.91,2010,10,0.632
45639,40,9.12,41.9,2010,10,0.812
45640,41,9.94,50.29,2010,10,0.8270000000000001
45641,42,10.38,57.5,2010,10,0.807
45642,43,10.21,62.41,2010,10,0.812
45643,44,9.46,66.37,2010,10,0.807
45644,45,8.32,71.19,2010,10,0.807
45645,46,7.05,78.75,2010,10,0.8170000000000001
45646,47,6.02,89.14,2010,10,0.772
45647,48,5.45,99.49,2010,10,0.406
45672,25,4.88,33.94,2010,10,0.41100000000000003
45673,26,6.55,29.27,2010,10,0.431
45674,27,8.16,31.25,2010,10,0.632
45675,28,9.48,38.64,2010,10,0.812
45676,29,10.53,46.79,2010,10,0.8270000000000001
45677,30,11.07,52.19,2010,10,0.807
45678,31,10.75,53.46,2010,10,0.812
45679,32,9.71,53.64,2010,10,0.807
45680,33,8.28,57.73,2010,10,0.807
45681,34,7.06,71.97,2010,10,0.8170000000000001
45682,35,6.82,91.89,2010,10,0.772
45683,36,7.22,105.07,2010,10,0.406
45684,37,7.22,107.08,2010,10,0.511
45685,38,6.81,102.64,2010,10,0.521
45686,39,6.33,97.34,2010,10,0.35600000000000004
45687,40,5.92,96.84,2010,10,0.145
45688,41,5.57,100.57,2010,10,0.025
45689,42,5.28,105.4,2010,10,0.025
45690,43,4.99,108.35,2010,10,0.20600000000000002
45691,44,4.64,109.54,2010,10,0.361
45692,45,4.22,110.05,2010,10,0.5660000000000001
45693,46,3.77,111.19,2010,10,0.586
45694,47,3.47,113.98,2010,10,0.581
45695,48,3.56,118.62,2010,10,0.561
45720,25,6.7,79.8,2010,10,0.511
45721,26,5.15,82.26,2010,10,0.521
45722,27,3.73,85.55,2010,10,0.35600000000000004
45723,28,3.06,92.41,2010,10,0.145
45724,29,3.11,100.39,2010,10,0.025
45725,30,3.62,105.76,2010,10,0.025
45726,31,4.32,108.68,2010,10,0.20600000000000002
45727,32,5.04,111.13,2010,10,0.361
45728,33,5.63,114.66,2010,10,0.5660000000000001
45729,34,6.03,120.07,2010,10,0.586
45730,35,6.32,126.3,2010,10,0.581
45731,36,6.59,131.88,2010,10,0.561
45732,37,6.84,135.58,2010,10,0.41600000000000004
45733,38,7.04,137.04,2010,10,0.34600000000000003
45734,39,7.17,136.03,2010,10,0.256
45735,40,7.28,132.62,2010,10,0.185
45736,41,7.51,128.36,2010,10,0.145
45737,42,7.98,125.31,2010,10,0.07
45738,43,8.64,124.62,2010,10,0.115
45739,44,9.06,125.08,2010,10,0.19
45740,45,8.7,125.37,2010,10,0.19
45741,46,7.25,124.36,2010,10,0.185
45742,47,5.35,121.18,2010,10,0.12
45743,48,3.87,114.85,2010,10,0.792
45768,25,5.2,140.1,2010,10,0.41600000000000004
45769,26,5.19,145.16,2010,10,0.34600000000000003
45770,27,5.25,147.13,2010,10,0.256
45771,28,5.51,144.44,2010,10,0.185
45772,29,6.03,139.08,2010,10,0.145
45773,30,6.86,133.81,2010,10,0.07
45774,31,7.87,130.26,2010,10,0.115
45775,32,8.55,128.18,2010,10,0.19
45776,33,8.31,126.89,2010,10,0.19
45777,34,6.82,125.71,2010,10,0.185
45778,35,4.77,123.61,2010,10,0.12
45779,36,3.1,118.63,2010,10,0.792
45780,37,2.52,111.04,2010,10,0.075
45781,38,2.71,106.0,2010,10,0.21100000000000002
45782,39,3.06,103.51,2010,10,0.29100000000000004
45783,40,3.16,100.81,2010,10,0.21600000000000003
45784,41,3.05,98.35,2010,10,0.24600000000000002
45785,42,2.91,98.02,2010,10,0.28600000000000003
45786,43,2.86,101.39,2010,10,0.15
45787,44,2.83,106.09,2010,10,0.16
45788,45,2.69,109.1,2010,10,0.16
45789,46,2.36,108.83,2010,10,0.24100000000000002
45790,47,2.2,109.79,2010,10,0.361
45791,48,2.68,117.48,2010,10,0.516
45816,25,2.82,118.91,2010,10,0.075
45817,26,2.72,110.27,2010,10,0.21100000000000002
45818,27,2.89,103.2,2010,10,0.29100000000000004
45819,28,3.07,99.06,2010,10,0.21600000000000003
45820,29,3.19,97.46,2010,10,0.24600000000000002
45821,30,3.25,98.15,2010,10,0.28600000000000003
45822,31,3.24,100.97,2010,10,0.15
45823,32,3.15,104.96,2010,10,0.16
45824,33,2.96,109.14,2010,10,0.16
45825,34,2.7,113.17,2010,10,0.24100000000000002
45826,35,2.68,118.41,2010,10,0.361
45827,36,3.33,123.98,2010,10,0.516
45828,37,4.86,127.25,2010,10,0.311
45829,38,6.73,128.25,2010,10,0.21600000000000003
45830,39,8.18,128.04,2010,10,0.20600000000000002
45831,40,8.69,126.92,2010,10,0.251
45832,41,8.52,124.86,2010,10,0.276
45833,42,8.14,121.81,2010,10,0.226
45834,43,7.9,118.12,2010,10,0.266
45835,44,7.6,114.52,2010,10,0.461
45836,45,6.87,111.32,2010,10,0.536
45837,46,5.53,108.14,2010,10,0.526
45838,47,3.97,103.13,2010,10,0.226
45839,48,2.78,93.14,2010,10,0.185
45864,25,4.56,125.59,2010,10,0.311
45865,26,6.46,126.81,2010,10,0.21600000000000003
45866,27,7.8,125.92,2010,10,0.20600000000000002
45867,28,8.02,122.92,2010,10,0.251
45868,29,7.58,118.08,2010,10,0.276
45869,30,7.19,112.56,2010,10,0.226
45870,31,7.26,108.71,2010,10,0.266
45871,32,7.36,106.55,2010,10,0.461
45872,33,6.91,104.56,2010,10,0.536
45873,34,5.55,100.6,2010,10,0.526
45874,35,3.89,92.46,2010,10,0.226
45875,36,2.73,79.21,2010,10,0.185
45876,37,2.47,71.67,2010,10,0.306
45877,38,2.7,73.88,2010,10,0.366
45878,39,3.01,77.82,2010,10,0.361
45879,40,3.05,78.9,2010,10,0.281
45880,41,2.88,78.2,2010,10,0.306
45881,42,2.68,77.5,2010,10,0.28600000000000003
45882,43,2.57,78.41,2010,10,0.276
45883,44,2.6,80.03,2010,10,0.24600000000000002
45884,45,2.78,80.56,2010,10,0.21100000000000002
45885,46,3.06,79.41,2010,10,0.19
45886,47,3.22,78.66,2010,10,0.15
45887,48,2.94,80.6,2010,10,0.115
45912,25,2.8,72.37,2010,10,0.306
45913,26,2.88,72.8,2010,10,0.366
45914,27,3.04,75.99,2010,10,0.361
45915,28,3.04,77.52,2010,10,0.281
45916,29,2.93,77.43,2010,10,0.306
45917,30,2.83,76.42,2010,10,0.28600000000000003
45918,31,2.83,75.07,2010,10,0.276
45919,32,2.93,73.08,2010,10,0.24600000000000002
45920,33,3.13,70.01,2010,10,0.21100000000000002
45921,34,3.39,65.97,2010,10,0.19
45922,35,3.56,62.12,2010,10,0.15
45923,36,3.46,59.06,2010,10,0.115
45924,37,2.97,56.74,2010,10,0.085
45925,38,2.3,54.32,2010,10,0.09
45926,39,1.76,51.07,2010,10,0.03
45927,40,1.56,47.47,2010,10,0.045
45928,41,1.56,43.99,2010,10,0.005
45929,42,1.54,39.01,2010,10,0.0
45930,43,1.36,29.34,2010,10,0.02
45931,44,1.22,16.1,2010,10,0.13
45932,45,1.28,9.22,2010,10,0.07
45933,46,1.57,14.88,2010,10,0.015
45934,47,1.99,21.53,2010,10,0.01
45935,48,2.32,22.73,2010,10,0.261
45960,25,3.62,62.44,2010,10,0.085
45961,26,4.19,66.9,2010,10,0.09
45962,27,4.38,71.69,2010,10,0.03
45963,28,3.92,77.95,2010,10,0.045
45964,29,3.09,86.08,2010,10,0.005
45965,30,2.28,93.03,2010,10,0.0
45966,31,1.7,88.71,2010,10,0.02
45967,32,1.45,69.75,2010,10,0.13
45968,33,1.56,51.13,2010,10,0.07
45969,34,1.74,44.15,2010,10,0.015
45970,35,1.86,42.84,2010,10,0.01
45971,36,1.93,41.41,2010,10,0.261
45972,37,1.99,36.74,2010,10,0.09
45973,38,2.18,31.84,2010,10,0.195
45974,39,2.63,30.91,2010,10,0.185
45975,40,3.38,34.2,2010,10,0.201
45976,41,4.1,38.1,2010,10,0.221
45977,42,4.4,41.48,2010,10,0.35600000000000004
45978,43,4.0,44.4,2010,10,0.326
45979,44,3.27,45.04,2010,10,0.271
45980,45,2.79,37.62,2010,10,0.165
45981,46,3.13,22.11,2010,10,0.1
45982,47,4.06,12.67,2010,10,0.24600000000000002
45983,48,4.86,11.54,2010,10,0.15
46008,25,2.68,42.73,2010,10,0.09
46009,26,2.96,35.78,2010,10,0.195
46010,27,3.22,32.87,2010,10,0.185
46011,28,3.33,34.03,2010,10,0.201
46012,29,3.28,35.98,2010,10,0.221
46013,30,3.1,34.64,2010,10,0.35600000000000004
46014,31,2.86,26.11,2010,10,0.326
46015,32,2.75,12.4,2010,10,0.271
46016,33,2.87,0.24,2010,10,0.165
46017,34,3.1,355.1,2010,10,0.1
46018,35,3.38,357.05,2010,10,0.24600000000000002
46019,36,3.81,4.69,2010,10,0.15
46020,37,4.51,14.8,2010,10,0.09
46021,38,5.26,22.62,2010,10,0.125
46022,39,5.65,26.68,2010,10,0.12
46023,40,5.36,26.87,2010,10,0.1
46024,41,4.71,23.89,2010,10,0.04
46025,42,4.16,18.6,2010,10,0.04
46026,43,4.05,13.93,2010,10,0.105
46027,44,4.16,12.66,2010,10,0.145
46028,45,4.17,15.93,2010,10,0.135
46029,46,3.95,24.29,2010,10,0.195
46030,47,3.72,33.82,2010,10,0.18
46031,48,3.58,36.76,2010,10,0.045
46056,25,2.87,0.95,2010,10,0.09
46057,26,3.38,14.88,2010,10,0.125
46058,27,3.84,20.85,2010,10,0.12
46059,28,3.8,19.12,2010,10,0.1
46060,29,3.51,12.09,2010,10,0.04
46061,30,3.4,3.5,2010,10,0.04
46062,31,3.62,359.2,2010,10,0.105
46063,32,4.0,359.51,2010,10,0.145
46064,33,4.28,2.47,2010,10,0.135
46065,34,4.34,7.09,2010,10,0.195
46066,35,4.33,12.7,2010,10,0.18
46067,36,4.41,17.96,2010,10,0.045
46068,37,4.68,21.46,2010,10,0.536
46069,38,5.02,24.12,2010,10,0.466
46070,39,5.28,27.56,2010,10,0.622
46071,40,5.37,32.72,2010,10,0.637
46072,41,5.32,37.95,2010,10,0.531
46073,42,5.11,40.84,2010,10,0.401
46074,43,4.71,39.31,2010,10,0.361
46075,44,4.31,34.5,2010,10,0.326
46076,45,4.12,29.68,2010,10,0.23600000000000002
46077,46,4.22,28.5,2010,10,0.311
46078,47,4.59,29.73,2010,10,0.35100000000000003
46079,48,5.22,30.74,2010,10,0.441
46104,25,3.8,25.63,2010,10,0.536
46105,26,4.34,29.15,2010,10,0.466
46106,27,4.66,29.98,2010,10,0.622
46107,28,4.58,28.27,2010,10,0.637
46108,29,4.34,25.64,2010,10,0.531
46109,30,4.3,24.86,2010,10,0.401
46110,31,4.67,27.81,2010,10,0.361
46111,32,5.25,31.59,2010,10,0.326
46112,33,5.68,33.82,2010,10,0.23600000000000002
46113,34,5.7,33.72,2010,10,0.311
46114,35,5.54,32.08,2010,10,0.35100000000000003
46115,36,5.57,30.18,2010,10,0.441
46116,37,6.03,29.32,2010,10,0.35100000000000003
46117,38,6.75,29.33,2010,10,0.371
46118,39,7.44,29.6,2010,10,0.266
46119,40,7.87,29.77,2010,10,0.391
46120,41,7.97,29.6,2010,10,0.321
46121,42,7.7,28.81,2010,10,0.316
46122,43,7.07,27.13,2010,10,0.376
46123,44,6.27,25.06,2010,10,0.231
46124,45,5.51,23.82,2010,10,0.24100000000000002
46125,46,4.96,24.98,2010,10,0.155
46126,47,4.61,27.99,2010,10,0.201
46127,48,4.44,31.04,2010,10,0.321
46152,25,6.52,25.88,2010,10,0.35100000000000003
46153,26,7.52,26.99,2010,10,0.371
46154,27,8.31,28.3,2010,10,0.266
46155,28,8.56,29.5,2010,10,0.391
46156,29,8.27,30.26,2010,10,0.321
46157,30,7.53,29.98,2010,10,0.316
46158,31,6.48,27.97,2010,10,0.376
46159,32,5.42,25.08,2010,10,0.231
46160,33,4.61,24.16,2010,10,0.24100000000000002
46161,34,4.28,28.66,2010,10,0.155
46162,35,4.34,35.75,2010,10,0.201
46163,36,4.54,40.57,2010,10,0.321
46164,37,4.6,41.04,2010,10,0.266
46165,38,4.5,39.05,2010,10,0.276
46166,39,4.27,37.06,2010,10,0.21100000000000002
46167,40,3.95,36.97,2010,10,0.231
46168,41,3.63,37.2,2010,10,0.306
46169,42,3.41,34.49,2010,10,0.29100000000000004
46170,43,3.41,26.5,2010,10,0.266
46171,44,3.65,16.39,2010,10,0.266
46172,45,4.01,7.91,2010,10,0.261
46173,46,4.35,2.07,2010,10,0.20600000000000002
46174,47,4.78,357.42,2010,10,0.226
46175,48,5.47,353.09,2010,10,0.331
46200,25,4.96,33.97,2010,10,0.266
46201,26,4.83,34.18,2010,10,0.276
46202,27,4.53,34.55,2010,10,0.21100000000000002
46203,28,4.15,35.58,2010,10,0.231
46204,29,3.79,35.99,2010,10,0.306
46205,30,3.57,33.51,2010,10,0.29100000000000004
46206,31,3.6,26.75,2010,10,0.266
46207,32,3.81,18.27,2010,10,0.266
46208,33,4.05,10.46,2010,10,0.261
46209,34,4.18,3.66,2010,10,0.20600000000000002
46210,35,4.34,356.99,2010,10,0.226
46211,36,4.8,350.71,2010,10,0.331
46212,37,5.7,345.92,2010,10,0.431
46213,38,6.78,342.76,2010,10,0.561
46214,39,7.7,340.47,2010,10,0.642
46215,40,8.23,338.36,2010,10,0.7170000000000001
46216,41,8.45,336.19,2010,10,0.8370000000000001
46217,42,8.53,334.01,2010,10,0.872
46218,43,8.58,332.5,2010,10,0.8320000000000001
46219,44,8.59,334.4,2010,10,0.772
46220,45,8.59,343.01,2010,10,0.612
46221,46,9.06,359.14,2010,10,0.657
46222,47,10.12,15.45,2010,10,0.802
46223,48,10.88,27.51,2010,10,0.19
46248,25,5.48,344.4,2010,10,0.431
46249,26,6.6,338.6,2010,10,0.561
46250,27,7.69,335.25,2010,10,0.642
46251,28,8.49,333.74,2010,10,0.7170000000000001
46252,29,9.02,333.28,2010,10,0.8370000000000001
46253,30,9.34,333.43,2010,10,0.872
46254,31,9.52,334.24,2010,10,0.8320000000000001
46255,32,9.48,337.13,2010,10,0.772
46256,33,9.17,344.24,2010,10,0.612
46257,34,8.86,357.29,2010,10,0.657
46258,35,8.93,12.88,2010,10,0.802
46259,36,9.19,25.94,2010,10,0.19
46260,37,9.06,34.42,2010,10,0.902
46261,38,8.54,39.48,2010,10,0.897
46262,39,7.89,41.46,2010,10,0.897
46263,40,7.43,40.13,2010,10,0.802
46264,41,7.19,36.73,2010,10,0.762
46265,42,7.11,33.36,2010,10,0.852
46266,43,7.1,31.71,2010,10,0.877
46267,44,7.07,31.24,2010,10,0.867
46268,45,6.97,30.88,2010,10,0.852
46269,46,6.8,29.74,2010,10,0.8320000000000001
46270,47,6.76,28.12,2010,10,0.8170000000000001
46271,48,7.09,26.81,2010,10,0.8420000000000001
46296,25,8.44,37.65,2010,10,0.902
46297,26,7.47,41.78,2010,10,0.897
46298,27,6.62,41.98,2010,10,0.897
46299,28,6.49,38.1,2010,10,0.802
46300,29,6.87,33.25,2010,10,0.762
46301,30,7.3,30.32,2010,10,0.852
46302,31,7.36,30.22,2010,10,0.877
46303,32,7.11,31.37,2010,10,0.867
46304,33,6.76,31.73,2010,10,0.852
46305,34,6.48,29.46,2010,10,0.8320000000000001
46306,35,6.48,25.44,2010,10,0.8170000000000001
46307,36,6.94,21.95,2010,10,0.8420000000000001
46308,37,7.91,20.76,2010,10,0.902
46309,38,9.13,21.54,2010,10,0.897
46310,39,10.29,23.58,2010,10,0.912
46311,40,11.11,26.49,2010,10,0.922
46312,41,11.52,29.65,2010,10,0.922
46313,42,11.46,32.57,2010,10,0.927
46314,43,10.88,34.91,2010,10,0.932
46315,44,9.99,36.78,2010,10,0.9420000000000001
46316,45,9.06,38.18,2010,10,0.937
46317,46,8.31,39.01,2010,10,0.9470000000000001
46318,47,7.8,39.75,2010,10,0.9420000000000001
46319,48,7.55,41.19,2010,10,0.852
46344,25,7.89,21.75,2010,10,0.902
46345,26,9.0,21.71,2010,10,0.897
46346,27,10.11,22.91,2010,10,0.912
46347,28,10.95,24.98,2010,10,0.922
46348,29,11.39,27.3,2010,10,0.922
46349,30,11.34,29.38,2010,10,0.927
46350,31,10.75,30.93,2010,10,0.932
46351,32,9.85,32.14,2010,10,0.9420000000000001
46352,33,8.92,33.25,2010,10,0.937
46353,34,8.22,34.42,2010,10,0.9470000000000001
46354,35,7.77,35.84,2010,10,0.9420000000000001
46355,36,7.59,37.71,2010,10,0.852
46356,37,7.64,40.07,2010,10,0.932
46357,38,7.71,42.53,2010,10,0.932
46358,39,7.55,44.85,2010,10,0.912
46359,40,7.04,47.24,2010,10,0.857
46360,41,6.49,50.65,2010,10,0.847
46361,42,6.39,55.6,2010,10,0.8420000000000001
46362,43,7.05,60.93,2010,10,0.797
46363,44,8.05,64.76,2010,10,0.7020000000000001
46364,45,8.78,66.94,2010,10,0.8270000000000001
46365,46,8.82,68.1,2010,10,0.802
46366,47,8.52,69.4,2010,10,0.812
46367,48,8.45,71.89,2010,10,0.847
46392,25,6.45,39.37,2010,10,0.932
46393,26,6.75,43.29,2010,10,0.932
46394,27,6.96,48.34,2010,10,0.912
46395,28,6.69,54.1,2010,10,0.857
46396,29,6.28,60.46,2010,10,0.847
46397,30,6.21,65.63,2010,10,0.8420000000000001
46398,31,6.73,67.26,2010,10,0.797
46399,32,7.46,66.87,2010,10,0.7020000000000001
46400,33,7.87,66.67,2010,10,0.8270000000000001
46401,34,7.67,68.06,2010,10,0.802
46402,35,7.3,71.36,2010,10,0.812
46403,36,7.42,76.0,2010,10,0.847
46404,37,8.42,80.09,2010,10,0.8270000000000001
46405,38,9.76,82.95,2010,10,0.667
46406,39,10.65,85.33,2010,10,0.622
46407,40,10.58,88.24,2010,10,0.6970000000000001
46408,41,9.86,92.2,2010,10,0.687
46409,42,9.05,97.27,2010,10,0.662
46410,43,8.56,102.64,2010,10,0.657
46411,44,8.22,107.18,2010,10,0.596
46412,45,7.76,110.19,2010,10,0.486
46413,46,6.96,111.46,2010,10,0.41600000000000004
46414,47,6.06,111.68,2010,10,0.396
46415,48,5.39,111.97,2010,10,0.937
46440,25,8.36,74.64,2010,10,0.8270000000000001
46441,26,9.75,77.76,2010,10,0.667
46442,27,10.73,80.72,2010,10,0.622
46443,28,10.68,84.05,2010,10,0.6970000000000001
46444,29,9.94,88.28,2010,10,0.687
46445,30,9.09,93.46,2010,10,0.662
46446,31,8.56,98.7,2010,10,0.657
46447,32,8.18,103.13,2010,10,0.596
46448,33,7.63,106.44,2010,10,0.486
46449,34,6.74,108.86,2010,10,0.41600000000000004
46450,35,5.78,110.97,2010,10,0.396
46451,36,5.13,113.2,2010,10,0.937
46452,37,5.1,115.38,2010,10,0.426
46453,38,5.44,116.71,2010,10,0.24100000000000002
46454,39,5.81,116.93,2010,10,0.336
46455,40,5.96,116.26,2010,10,0.301
46456,41,5.96,115.56,2010,10,0.276
46457,42,5.97,115.89,2010,10,0.29600000000000004
46458,43,6.11,117.92,2010,10,0.331
46459,44,6.2,120.83,2010,10,0.371
46460,45,6.01,123.84,2010,10,0.396
46461,46,5.41,126.77,2010,10,0.256
46462,47,4.81,129.74,2010,10,0.24100000000000002
46463,48,4.73,131.89,2010,10,0.145
46488,25,5.49,110.28,2010,10,0.426
46489,26,5.8,112.84,2010,10,0.24100000000000002
46490,27,6.13,113.74,2010,10,0.336
46491,28,6.28,112.47,2010,10,0.301
46492,29,6.27,110.47,2010,10,0.276
46493,30,6.21,109.64,2010,10,0.29600000000000004
46494,31,6.14,111.37,2010,10,0.331
46495,32,6.01,114.6,2010,10,0.371
46496,33,5.69,117.72,2010,10,0.396
46497,34,5.15,119.72,2010,10,0.256
46498,35,4.7,121.83,2010,10,0.24100000000000002
46499,36,4.76,125.62,2010,10,0.145
46500,37,5.63,130.38,2010,10,0.125
46501,38,6.88,133.21,2010,10,0.11
46502,39,7.91,133.51,2010,10,0.15
46503,40,8.25,131.37,2010,10,0.165
46504,41,8.18,127.51,2010,10,0.175
46505,42,8.09,122.93,2010,10,0.195
46506,43,8.2,119.02,2010,10,0.29100000000000004
46507,44,8.2,116.15,2010,10,0.306
46508,45,7.63,113.82,2010,10,0.226
46509,46,6.23,111.05,2010,10,0.231
46510,47,4.53,106.24,2010,10,0.17
46511,48,3.24,97.49,2010,10,0.376
46536,25,6.01,129.91,2010,10,0.125
46537,26,6.85,133.95,2010,10,0.11
46538,27,7.63,134.76,2010,10,0.15
46539,28,8.11,132.14,2010,10,0.165
46540,29,8.32,127.48,2010,10,0.175
46541,30,8.33,122.13,2010,10,0.195
46542,31,8.15,117.12,2010,10,0.29100000000000004
46543,32,7.67,112.49,2010,10,0.306
46544,33,6.76,107.8,2010,10,0.226
46545,34,5.4,101.96,2010,10,0.231
46546,35,4.02,92.89,2010,10,0.17
46547,36,3.18,80.11,2010,10,0.376
46548,37,3.13,70.87,2010,10,0.35600000000000004
46549,38,3.54,68.68,2010,10,0.41100000000000003
46550,39,4.04,69.64,2010,10,0.376
46551,40,4.38,70.73,2010,10,0.42100000000000004
46552,41,4.57,71.96,2010,10,0.456
46553,42,4.66,73.81,2010,10,0.381
46554,43,4.69,76.4,2010,10,0.35100000000000003
46555,44,4.64,78.69,2010,10,0.406
46556,45,4.45,79.36,2010,10,0.336
46557,46,4.14,77.48,2010,10,0.24100000000000002
46558,47,4.03,75.18,2010,10,0.226
46559,48,4.49,76.21,2010,10,0.326
46584,25,3.55,75.08,2010,10,0.35600000000000004
46585,26,3.81,73.97,2010,10,0.41100000000000003
46586,27,4.14,74.94,2010,10,0.376
46587,28,4.29,75.82,2010,10,0.42100000000000004
46588,29,4.3,76.77,2010,10,0.456
46589,30,4.27,78.33,2010,10,0.381
46590,31,4.3,80.61,2010,10,0.35100000000000003
46591,32,4.25,82.55,2010,10,0.406
46592,33,3.97,82.96,2010,10,0.336
46593,34,3.37,80.15,2010,10,0.24100000000000002
46594,35,2.8,71.64,2010,10,0.226
46595,36,2.75,57.97,2010,10,0.326
46596,37,3.49,48.54,2010,10,0.271
46597,38,4.61,45.71,2010,10,0.15
46598,39,5.62,46.07,2010,10,0.201
46599,40,6.18,47.96,2010,10,0.34600000000000003
46600,41,6.33,50.89,2010,10,0.41600000000000004
46601,42,6.17,54.72,2010,10,0.466
46602,43,5.81,59.34,2010,10,0.591
46603,44,5.33,64.57,2010,10,0.642
46604,45,4.75,70.07,2010,10,0.612
46605,46,4.13,75.77,2010,10,0.602
46606,47,3.64,83.46,2010,10,0.596
46607,48,3.53,94.55,2010,10,0.231
46632,25,3.8,53.01,2010,10,0.271
46633,26,4.76,50.74,2010,10,0.15
46634,27,5.65,51.18,2010,10,0.201
46635,28,6.17,53.17,2010,10,0.34600000000000003
