,hors,ws,wd,anno,mes,wp1
46421,6,11.28,25.95,2010,10,0.852
46422,7,11.08,27.35,2010,10,0.877
46423,8,10.55,28.38,2010,10,0.867
46424,9,9.65,29.88,2010,10,0.852
46425,10,8.42,32.84,2010,10,0.8320000000000001
46426,11,7.23,37.41,2010,10,0.8170000000000001
46427,12,6.5,42.4,2010,10,0.8420000000000001
46468,5,5.5,51.94,2010,10,0.847
46469,6,5.65,57.44,2010,10,0.8420000000000001
46470,7,6.62,64.85,2010,10,0.797
46471,8,7.92,70.16,2010,10,0.7020000000000001
46472,9,8.73,72.59,2010,10,0.8270000000000001
46473,10,8.53,72.57,2010,10,0.802
46474,11,7.88,71.48,2010,10,0.812
46475,12,7.62,71.23,2010,10,0.847
46516,5,10.61,88.74,2010,10,0.847
46517,6,10.01,93.31,2010,10,0.8420000000000001
46518,7,9.43,97.38,2010,10,0.797
46519,8,8.85,100.71,2010,10,0.7020000000000001
46520,9,8.19,103.28,2010,10,0.8270000000000001
46521,10,7.42,105.12,2010,10,0.802
46522,11,6.62,106.55,2010,10,0.812
46523,12,5.92,108.0,2010,10,0.847
46564,5,6.73,115.71,2010,10,0.276
46565,6,6.97,115.65,2010,10,0.29600000000000004
46566,7,7.07,116.56,2010,10,0.331
46567,8,6.99,117.89,2010,10,0.371
46568,9,6.68,118.85,2010,10,0.396
46569,10,6.14,118.91,2010,10,0.256
46570,11,5.61,119.11,2010,10,0.24100000000000002
46571,12,5.43,121.26,2010,10,0.145
46612,5,7.91,126.29,2010,10,0.276
46613,6,8.13,121.23,2010,10,0.29600000000000004
46614,7,8.15,115.74,2010,10,0.331
46615,8,7.87,110.24,2010,10,0.371
46616,9,7.15,104.93,2010,10,0.396
46617,10,5.94,99.45,2010,10,0.256
46618,11,4.62,92.46,2010,10,0.24100000000000002
46619,12,3.67,83.45,2010,10,0.145
46660,5,4.45,74.57,2010,10,0.456
46661,6,4.49,77.0,2010,10,0.381
46662,7,4.29,78.62,2010,10,0.35100000000000003
46663,8,3.92,79.3,2010,10,0.406
46664,9,3.53,78.66,2010,10,0.336
46665,10,3.23,76.04,2010,10,0.24100000000000002
46666,11,3.1,70.98,2010,10,0.226
46667,12,3.25,64.08,2010,10,0.326
46708,5,7.05,61.49,2010,10,0.456
46709,6,7.23,63.55,2010,10,0.381
46710,7,7.04,65.41,2010,10,0.35100000000000003
46711,8,6.52,67.89,2010,10,0.406
46712,9,5.76,72.35,2010,10,0.336
46713,10,4.91,80.8,2010,10,0.24100000000000002
46714,11,4.26,94.59,2010,10,0.226
46715,12,4.11,111.74,2010,10,0.326
46756,5,5.94,151.87,2010,10,0.331
46757,6,5.49,150.76,2010,10,0.316
46758,7,4.7,150.87,2010,10,0.28600000000000003
46759,8,3.73,151.89,2010,10,0.28600000000000003
46760,9,2.84,152.29,2010,10,0.306
46761,10,2.23,149.27,2010,10,0.28600000000000003
46762,11,2.04,144.29,2010,10,0.195
46763,12,2.34,143.46,2010,10,0.28600000000000003
46804,5,6.19,163.34,2010,10,0.331
46805,6,6.41,164.26,2010,10,0.316
46806,7,6.52,164.25,2010,10,0.28600000000000003
46807,8,6.39,163.81,2010,10,0.28600000000000003
46808,9,5.82,163.52,2010,10,0.306
46809,10,4.73,164.13,2010,10,0.28600000000000003
46810,11,3.44,167.19,2010,10,0.195
46811,12,2.4,176.47,2010,10,0.28600000000000003
46852,5,2.2,195.12,2010,11,0.005
46853,6,2.15,188.31,2010,11,0.0
46854,7,2.26,180.57,2010,11,0.0
46855,8,2.42,174.23,2010,11,0.0
46856,9,2.52,170.02,2010,11,0.0
46857,10,2.47,167.87,2010,11,0.0
46858,11,2.46,168.15,2010,11,0.0
46859,12,2.76,171.16,2010,11,0.0
46900,5,3.75,156.02,2010,11,0.005
46901,6,3.53,155.2,2010,11,0.0
46902,7,3.53,158.34,2010,11,0.0
46903,8,3.63,164.06,2010,11,0.0
46904,9,3.62,171.08,2010,11,0.0
46905,10,3.36,179.51,2010,11,0.0
46906,11,3.03,188.29,2010,11,0.0
46907,12,2.78,193.31,2010,11,0.0
46948,5,2.37,179.25,2010,11,0.0
46949,6,2.07,184.9,2010,11,0.005
46950,7,1.92,184.73,2010,11,0.0
46951,8,1.95,181.79,2010,11,0.0
46952,9,2.14,182.36,2010,11,0.0
46953,10,2.45,189.05,2010,11,0.0
46954,11,2.72,198.23,2010,11,0.0
46955,12,2.74,208.95,2010,11,0.0
46996,5,0.79,321.45,2010,11,0.0
46997,6,0.7,337.68,2010,11,0.005
46998,7,0.42,332.67,2010,11,0.0
46999,8,0.31,291.47,2010,11,0.0
47000,9,0.59,295.2,2010,11,0.0
47001,10,1.35,319.49,2010,11,0.0
47002,11,2.37,332.23,2010,11,0.0
47003,12,3.1,342.32,2010,11,0.0
47044,5,3.13,13.36,2010,11,0.005
47045,6,3.19,4.26,2010,11,0.02
47046,7,3.28,3.25,2010,11,0.045
47047,8,3.34,7.56,2010,11,0.095
47048,9,3.4,13.06,2010,11,0.06
47049,10,3.43,16.7,2010,11,0.0
47050,11,3.43,18.37,2010,11,0.0
47051,12,3.44,18.51,2010,11,0.0
47092,5,4.39,40.32,2010,11,0.005
47093,6,4.33,44.57,2010,11,0.02
47094,7,3.63,47.94,2010,11,0.045
47095,8,2.67,50.61,2010,11,0.095
47096,9,1.95,49.92,2010,11,0.06
47097,10,1.87,42.22,2010,11,0.0
47098,11,2.3,35.43,2010,11,0.0
47099,12,2.9,34.08,2010,11,0.0
47140,5,2.84,48.97,2010,11,0.221
47141,6,2.6,49.73,2010,11,0.145
47142,7,2.54,47.22,2010,11,0.17
47143,8,2.59,43.15,2010,11,0.13
47144,9,2.63,39.74,2010,11,0.11
47145,10,2.57,38.56,2010,11,0.135
47146,11,2.59,41.73,2010,11,0.175
47147,12,3.01,49.83,2010,11,0.17
47188,5,3.08,91.63,2010,11,0.221
47189,6,2.56,104.86,2010,11,0.145
47190,7,2.26,123.43,2010,11,0.17
47191,8,2.23,142.17,2010,11,0.13
47192,9,2.33,155.28,2010,11,0.11
47193,10,2.35,162.35,2010,11,0.135
47194,11,2.24,168.14,2010,11,0.175
47195,12,2.09,178.16,2010,11,0.17
47236,5,6.61,177.61,2010,11,0.281
47237,6,7.37,175.72,2010,11,0.29100000000000004
47238,7,7.61,176.3,2010,11,0.28600000000000003
47239,8,7.49,177.81,2010,11,0.301
47240,9,7.24,178.32,2010,11,0.261
47241,10,7.05,176.26,2010,11,0.251
47242,11,6.95,172.81,2010,11,0.276
47243,12,6.91,170.01,2010,11,0.271
47284,5,7.73,165.43,2010,11,0.281
47285,6,7.28,163.64,2010,11,0.29100000000000004
47286,7,6.72,160.69,2010,11,0.28600000000000003
47287,8,6.17,156.77,2010,11,0.301
47288,9,5.78,152.54,2010,11,0.261
47289,10,5.61,149.34,2010,11,0.251
47290,11,5.49,148.63,2010,11,0.276
47291,12,5.23,151.82,2010,11,0.271
47332,5,2.21,183.58,2010,11,0.005
47333,6,1.98,180.61,2010,11,0.0
47334,7,1.93,181.17,2010,11,0.0
47335,8,2.0,184.67,2010,11,0.0
47336,9,2.1,189.17,2010,11,0.0
47337,10,2.14,193.34,2010,11,0.0
47338,11,2.19,195.34,2010,11,0.0
47339,12,2.31,193.05,2010,11,0.015
47380,5,2.35,140.55,2010,11,0.005
47381,6,2.82,121.84,2010,11,0.0
47382,7,3.19,113.85,2010,11,0.0
47383,8,3.38,111.41,2010,11,0.0
47384,9,3.45,112.05,2010,11,0.0
47385,10,3.48,114.07,2010,11,0.0
47386,11,3.42,114.19,2010,11,0.0
47387,12,3.21,108.22,2010,11,0.015
47428,5,2.55,41.36,2010,11,0.125
47429,6,2.54,51.96,2010,11,0.145
47430,7,2.65,58.08,2010,11,0.221
47431,8,2.78,59.93,2010,11,0.231
47432,9,2.88,59.15,2010,11,0.311
47433,10,2.92,57.08,2010,11,0.276
47434,11,3.04,55.06,2010,11,0.231
47435,12,3.37,54.53,2010,11,0.256
47476,5,5.65,55.85,2010,11,0.125
47477,6,5.28,57.17,2010,11,0.145
47478,7,4.48,58.0,2010,11,0.221
47479,8,3.56,57.98,2010,11,0.231
47480,9,2.91,56.22,2010,11,0.311
47481,10,2.8,52.69,2010,11,0.276
47482,11,3.04,50.16,2010,11,0.231
47483,12,3.29,50.24,2010,11,0.256
47524,5,3.1,89.99,2010,11,0.29600000000000004
47525,6,3.2,102.97,2010,11,0.075
47526,7,3.23,118.72,2010,11,0.085
47527,8,3.17,136.41,2010,11,0.045
47528,9,2.93,157.09,2010,11,0.025
47529,10,2.6,185.15,2010,11,0.065
47530,11,2.59,213.34,2010,11,0.145
47531,12,2.47,226.76,2010,11,0.07
47572,5,3.02,190.26,2010,11,0.29600000000000004
47573,6,3.41,191.2,2010,11,0.075
47574,7,3.6,184.28,2010,11,0.085
47575,8,3.69,174.67,2010,11,0.045
47576,9,3.66,168.34,2010,11,0.025
47577,10,3.39,169.61,2010,11,0.065
47578,11,3.04,177.71,2010,11,0.145
47579,12,2.85,189.0,2010,11,0.07
47620,5,3.5,196.56,2010,11,0.18
47621,6,3.37,193.97,2010,11,0.085
47622,7,3.11,192.04,2010,11,0.01
47623,8,2.81,191.26,2010,11,0.04
47624,9,2.57,192.49,2010,11,0.03
47625,10,2.46,196.39,2010,11,0.005
47626,11,2.44,202.22,2010,11,0.01
47627,12,2.42,209.28,2010,11,0.09
47668,5,2.3,234.48,2010,11,0.18
47669,6,2.16,235.37,2010,11,0.085
47670,7,1.96,236.39,2010,11,0.01
47671,8,1.8,237.6,2010,11,0.04
47672,9,1.85,238.51,2010,11,0.03
47673,10,2.17,238.86,2010,11,0.005
47674,11,2.65,239.93,2010,11,0.01
47675,12,3.11,242.65,2010,11,0.09
47716,5,3.13,269.47,2010,11,0.391
47717,6,3.04,271.52,2010,11,0.391
47718,7,2.89,267.52,2010,11,0.29600000000000004
47719,8,2.75,260.56,2010,11,0.115
47720,9,2.65,256.29,2010,11,0.09
47721,10,2.55,259.56,2010,11,0.115
47722,11,2.51,268.18,2010,11,0.02
47723,12,2.58,277.02,2010,11,0.045
47764,5,2.76,288.44,2010,11,0.391
47765,6,2.42,291.68,2010,11,0.391
47766,7,1.82,292.94,2010,11,0.29600000000000004
47767,8,1.26,288.09,2010,11,0.115
47768,9,1.15,271.46,2010,11,0.09
47769,10,1.77,260.82,2010,11,0.115
47770,11,2.7,260.22,2010,11,0.02
47771,12,3.44,263.09,2010,11,0.045
47812,5,3.28,292.51,2010,11,0.642
47813,6,3.22,298.15,2010,11,0.581
47814,7,3.22,302.0,2010,11,0.762
47815,8,3.24,303.85,2010,11,0.622
47816,9,3.23,303.89,2010,11,0.7170000000000001
47817,10,3.16,302.5,2010,11,0.752
47818,11,3.1,300.83,2010,11,0.632
47819,12,3.13,300.49,2010,11,0.546
47860,5,3.45,309.73,2010,11,0.642
47861,6,3.28,310.71,2010,11,0.581
47862,7,2.89,310.83,2010,11,0.762
47863,8,2.42,312.84,2010,11,0.622
47864,9,2.08,322.31,2010,11,0.7170000000000001
47865,10,2.15,340.95,2010,11,0.752
47866,11,2.64,356.74,2010,11,0.632
47867,12,3.21,5.38,2010,11,0.546
47908,5,3.04,31.23,2010,11,0.23600000000000002
47909,6,2.8,44.21,2010,11,0.125
47910,7,2.3,52.27,2010,11,0.105
47911,8,1.65,58.77,2010,11,0.06
47912,9,1.11,69.92,2010,11,0.05
47913,10,0.95,88.76,2010,11,0.035
47914,11,1.03,100.21,2010,11,0.0
47915,12,1.05,99.93,2010,11,0.0
47956,5,0.46,256.35,2010,11,0.23600000000000002
47957,6,0.63,280.59,2010,11,0.125
47958,7,0.72,294.54,2010,11,0.105
47959,8,0.8,303.79,2010,11,0.06
47960,9,0.97,305.6,2010,11,0.05
47961,10,1.29,301.63,2010,11,0.035
47962,11,1.63,300.52,2010,11,0.0
47963,12,1.78,306.56,2010,11,0.0
48004,5,2.4,233.8,2010,11,0.0
48005,6,3.07,228.18,2010,11,0.0
48006,7,3.15,219.44,2010,11,0.0
48007,8,2.98,208.51,2010,11,0.015
48008,9,2.85,201.05,2010,11,0.05
48009,10,2.84,204.0,2010,11,0.03
48010,11,2.89,215.16,2010,11,0.02
48011,12,2.95,230.37,2010,11,0.035
48052,5,3.08,296.71,2010,11,0.0
48053,6,2.96,296.27,2010,11,0.0
48054,7,2.66,293.67,2010,11,0.0
48055,8,2.33,290.09,2010,11,0.015
48056,9,2.16,288.78,2010,11,0.05
48057,10,2.27,292.8,2010,11,0.03
48058,11,2.58,299.11,2010,11,0.02
48059,12,2.95,304.6,2010,11,0.035
48100,5,3.03,320.51,2010,11,0.321
48101,6,3.05,326.29,2010,11,0.306
48102,7,3.08,335.25,2010,11,0.24100000000000002
48103,8,3.21,345.6,2010,11,0.301
48104,9,3.49,354.43,2010,11,0.271
48105,10,3.9,359.89,2010,11,0.371
48106,11,4.39,2.46,2010,11,0.366
48107,12,4.96,3.05,2010,11,0.336
48148,5,6.31,29.57,2010,11,0.321
48149,6,6.19,41.0,2010,11,0.306
48150,7,6.09,46.45,2010,11,0.24100000000000002
48151,8,5.87,47.37,2010,11,0.301
48152,9,5.53,46.3,2010,11,0.271
48153,10,5.15,45.64,2010,11,0.371
48154,11,4.83,46.62,2010,11,0.366
48155,12,4.68,50.14,2010,11,0.336
48196,5,4.29,48.07,2010,11,0.7120000000000001
48197,6,4.07,47.16,2010,11,0.637
48198,7,3.95,45.28,2010,11,0.5760000000000001
48199,8,3.84,42.81,2010,11,0.591
48200,9,3.62,40.11,2010,11,0.531
48201,10,3.26,37.08,2010,11,0.5710000000000001
48202,11,3.03,33.28,2010,11,0.406
48203,12,3.28,29.63,2010,11,0.366
48244,5,8.5,44.74,2010,11,0.7120000000000001
48245,6,8.4,47.43,2010,11,0.637
48246,7,7.31,49.84,2010,11,0.5760000000000001
48247,8,5.7,52.45,2010,11,0.591
48248,9,4.2,55.05,2010,11,0.531
48249,10,3.3,55.89,2010,11,0.5710000000000001
48250,11,2.92,54.55,2010,11,0.406
48251,12,2.84,53.06,2010,11,0.366
48292,5,2.65,41.97,2010,11,0.015
48293,6,2.83,30.79,2010,11,0.035
48294,7,3.07,25.07,2010,11,0.02
48295,8,3.3,23.38,2010,11,0.01
48296,9,3.51,23.97,2010,11,0.025
48297,10,3.69,25.29,2010,11,0.035
48298,11,3.7,25.05,2010,11,0.055
48299,12,3.41,20.39,2010,11,0.005
48340,5,5.14,288.16,2010,11,0.015
48341,6,5.62,286.79,2010,11,0.035
48342,7,5.23,284.32,2010,11,0.02
48343,8,4.48,279.76,2010,11,0.01
48344,9,4.03,273.29,2010,11,0.025
48345,10,4.36,268.17,2010,11,0.035
48346,11,5.18,264.65,2010,11,0.055
48347,12,6.06,260.53,2010,11,0.005
48388,5,7.25,232.51,2010,11,0.807
48389,6,6.54,232.06,2010,11,0.647
48390,7,5.11,233.61,2010,11,0.41600000000000004
48391,8,3.36,232.89,2010,11,0.276
48392,9,1.98,208.45,2010,11,0.105
48393,10,2.83,159.69,2010,11,0.065
48394,11,5.1,145.26,2010,11,0.366
48395,12,7.22,140.07,2010,11,0.772
48436,5,11.97,126.29,2010,11,0.807
48437,6,12.17,125.89,2010,11,0.647
48438,7,11.39,124.86,2010,11,0.41600000000000004
48439,8,9.95,123.0,2010,11,0.276
48440,9,8.32,120.09,2010,11,0.105
48441,10,6.91,116.17,2010,11,0.065
48442,11,5.9,111.89,2010,11,0.366
48443,12,5.41,108.98,2010,11,0.772
48484,5,3.85,110.62,2010,11,0.12
48485,6,3.6,111.96,2010,11,0.135
48486,7,3.4,110.39,2010,11,0.135
48487,8,3.27,107.39,2010,11,0.09
48488,9,3.23,105.71,2010,11,0.07
48489,10,3.27,107.46,2010,11,0.035
48490,11,3.35,111.42,2010,11,0.04
48491,12,3.45,115.68,2010,11,0.045
48532,5,3.77,112.8,2010,11,0.12
48533,6,5.18,109.52,2010,11,0.135
48534,7,6.35,112.48,2010,11,0.135
48535,8,7.12,116.98,2010,11,0.09
48536,9,7.28,120.61,2010,11,0.07
48537,10,6.68,122.22,2010,11,0.035
48538,11,5.62,122.16,2010,11,0.04
48539,12,4.58,120.8,2010,11,0.045
48580,5,2.26,142.34,2010,11,0.276
48581,6,2.15,153.89,2010,11,0.23600000000000002
48582,7,2.06,161.01,2010,11,0.12
48583,8,1.94,165.28,2010,11,0.07
48584,9,1.83,169.45,2010,11,0.025
48585,10,1.73,175.4,2010,11,0.0
48586,11,1.47,181.63,2010,11,0.0
48587,12,0.83,188.8,2010,11,0.0
48628,5,4.55,34.06,2010,11,0.276
48629,6,4.98,33.65,2010,11,0.23600000000000002
48630,7,4.86,28.61,2010,11,0.12
48631,8,4.59,20.89,2010,11,0.07
48632,9,4.56,15.38,2010,11,0.025
48633,10,4.92,17.05,2010,11,0.0
48634,11,5.54,23.75,2010,11,0.0
48635,12,6.24,32.34,2010,11,0.0
48676,5,8.36,69.0,2010,11,0.882
48677,6,8.12,73.72,2010,11,0.807
48678,7,7.74,78.71,2010,11,0.8320000000000001
48679,8,7.33,84.53,2010,11,0.872
48680,9,7.02,91.51,2010,11,0.917
48681,10,6.95,99.39,2010,11,0.907
48682,11,7.14,106.99,2010,11,0.847
48683,12,7.52,113.23,2010,11,0.807
48724,5,7.45,123.13,2010,11,0.882
48725,6,6.98,123.7,2010,11,0.807
48726,7,6.31,125.22,2010,11,0.8320000000000001
48727,8,5.53,127.78,2010,11,0.872
48728,9,4.73,131.18,2010,11,0.917
48729,10,4.0,135.25,2010,11,0.907
48730,11,3.32,141.33,2010,11,0.847
48731,12,2.69,152.81,2010,11,0.807
48772,5,2.48,242.63,2010,11,0.02
48773,6,2.58,256.76,2010,11,0.075
48774,7,2.66,266.88,2010,11,0.095
48775,8,2.71,274.48,2010,11,0.11
48776,9,2.77,280.93,2010,11,0.175
48777,10,2.9,286.92,2010,11,0.18
48778,11,3.23,292.59,2010,11,0.221
48779,12,3.89,297.44,2010,11,0.311
48820,5,7.93,306.11,2010,11,0.02
48821,6,8.05,307.12,2010,11,0.075
48822,7,7.77,306.57,2010,11,0.095
48823,8,7.18,305.36,2010,11,0.11
48824,9,6.41,304.94,2010,11,0.175
48825,10,5.58,307.07,2010,11,0.18
48826,11,4.88,311.99,2010,11,0.221
48827,12,4.47,318.43,2010,11,0.311
48868,5,5.93,18.94,2010,11,0.607
48869,6,6.77,26.85,2010,11,0.727
48870,7,7.17,33.92,2010,11,0.8220000000000001
48871,8,7.24,39.97,2010,11,0.8220000000000001
48872,9,7.12,43.51,2010,11,0.8320000000000001
48873,10,6.92,43.04,2010,11,0.8270000000000001
48874,11,6.74,39.63,2010,11,0.737
48875,12,6.69,35.4,2010,11,0.321
48916,5,6.58,45.65,2010,11,0.607
48917,6,6.21,46.55,2010,11,0.727
48918,7,5.37,44.54,2010,11,0.8220000000000001
48919,8,4.43,38.81,2010,11,0.8220000000000001
48920,9,3.85,29.86,2010,11,0.8320000000000001
48921,10,3.93,22.45,2010,11,0.8270000000000001
48922,11,4.47,19.96,2010,11,0.737
48923,12,5.24,21.5,2010,11,0.321
48964,5,6.9,36.83,2010,11,0.747
48965,6,7.11,33.86,2010,11,0.777
48966,7,7.44,27.41,2010,11,0.732
48967,8,7.71,22.51,2010,11,0.8320000000000001
48968,9,7.45,24.3,2010,11,0.847
48969,10,6.67,38.12,2010,11,0.8320000000000001
48970,11,6.49,60.85,2010,11,0.732
48971,12,7.26,78.11,2010,11,0.802
49012,5,10.65,85.32,2010,11,0.747
49013,6,11.05,87.82,2010,11,0.777
49014,7,10.87,92.08,2010,11,0.732
49015,8,10.28,97.41,2010,11,0.8320000000000001
49016,9,9.51,102.49,2010,11,0.847
49017,10,8.64,105.77,2010,11,0.8320000000000001
49018,11,7.83,107.5,2010,11,0.732
49019,12,7.24,108.55,2010,11,0.802
49060,5,5.99,117.62,2010,11,0.742
49061,6,5.45,120.89,2010,11,0.561
49062,7,5.11,127.19,2010,11,0.47600000000000003
49063,8,4.87,134.91,2010,11,0.5660000000000001
49064,9,4.49,142.22,2010,11,0.321
49065,10,3.77,148.82,2010,11,0.221
49066,11,2.96,156.4,2010,11,0.29100000000000004
49067,12,2.42,165.43,2010,11,0.226
49108,5,2.61,200.1,2010,11,0.742
49109,6,2.19,207.34,2010,11,0.561
49110,7,1.63,217.07,2010,11,0.47600000000000003
49111,8,1.14,232.96,2010,11,0.5660000000000001
49112,9,0.92,251.93,2010,11,0.321
49113,10,0.98,256.38,2010,11,0.221
49114,11,1.2,250.93,2010,11,0.29100000000000004
49115,12,1.49,247.41,2010,11,0.226
49156,5,3.61,289.04,2010,11,0.386
49157,6,4.14,293.95,2010,11,0.366
49158,7,4.75,297.01,2010,11,0.511
49159,8,5.34,298.71,2010,11,0.7070000000000001
49160,9,5.79,299.56,2010,11,0.722
49161,10,6.06,299.97,2010,11,0.782
49162,11,6.3,300.52,2010,11,0.857
49163,12,6.74,301.72,2010,11,0.772
49204,5,7.74,303.67,2010,11,0.386
49205,6,7.54,305.18,2010,11,0.366
49206,7,7.23,306.91,2010,11,0.511
49207,8,6.82,308.95,2010,11,0.7070000000000001
49208,9,6.3,311.52,2010,11,0.722
49209,10,5.7,314.92,2010,11,0.782
49210,11,5.24,319.28,2010,11,0.857
49211,12,5.13,323.96,2010,11,0.772
49252,5,6.62,57.36,2010,11,0.7020000000000001
49253,6,8.51,76.12,2010,11,0.607
49254,7,9.78,85.69,2010,11,0.8220000000000001
49255,8,10.26,91.03,2010,11,0.782
49256,9,10.15,93.35,2010,11,0.807
49257,10,9.75,92.47,2010,11,0.807
49258,11,9.27,88.93,2010,11,0.807
49259,12,8.95,83.78,2010,11,0.812
49300,5,11.96,72.07,2010,11,0.7020000000000001
49301,6,12.32,72.39,2010,11,0.607
49302,7,12.07,71.73,2010,11,0.8220000000000001
49303,8,11.39,70.44,2010,11,0.782
49304,9,10.51,69.21,2010,11,0.807
49305,10,9.67,68.75,2010,11,0.807
49306,11,9.06,68.93,2010,11,0.807
49307,12,8.84,69.21,2010,11,0.812
49348,5,9.96,77.08,2010,11,0.872
49349,6,9.78,81.13,2010,11,0.867
49350,7,9.51,82.82,2010,11,0.857
49351,8,9.13,83.74,2010,11,0.8270000000000001
49352,9,8.67,86.43,2010,11,0.8170000000000001
49353,10,8.26,93.13,2010,11,0.857
49354,11,8.08,102.85,2010,11,0.862
49355,12,8.2,113.02,2010,11,0.857
49396,5,8.6,130.65,2010,11,0.872
49397,6,7.95,128.97,2010,11,0.867
49398,7,6.95,127.17,2010,11,0.857
49399,8,5.8,124.96,2010,11,0.8270000000000001
49400,9,4.73,121.48,2010,11,0.8170000000000001
49401,10,3.95,116.01,2010,11,0.857
49402,11,3.44,108.97,2010,11,0.862
49403,12,3.1,101.45,2010,11,0.857
49444,5,3.54,89.87,2010,11,0.175
49445,6,3.8,90.49,2010,11,0.18
49446,7,3.74,89.24,2010,11,0.306
49447,8,3.46,86.35,2010,11,0.341
49448,9,3.12,82.34,2010,11,0.331
49449,10,2.86,78.17,2010,11,0.281
49450,11,2.85,75.06,2010,11,0.29600000000000004
49451,12,3.21,74.33,2010,11,0.276
49492,5,3.04,70.88,2010,11,0.175
49493,6,3.12,66.87,2010,11,0.18
49494,7,3.3,61.32,2010,11,0.306
49495,8,3.61,54.75,2010,11,0.341
49496,9,4.1,47.93,2010,11,0.331
49497,10,4.75,41.72,2010,11,0.281
49498,11,5.41,37.03,2010,11,0.29600000000000004
49499,12,5.88,33.93,2010,11,0.276
49540,5,5.58,19.07,2010,11,0.396
49541,6,5.4,18.08,2010,11,0.41100000000000003
49542,7,5.36,14.63,2010,11,0.491
49543,8,5.39,9.79,2010,11,0.431
49544,9,5.31,4.68,2010,11,0.326
49545,10,5.01,359.64,2010,11,0.271
49546,11,4.62,354.09,2010,11,0.261
49547,12,4.34,347.88,2010,11,0.256
49588,5,3.51,332.35,2010,11,0.396
49589,6,3.57,334.25,2010,11,0.41100000000000003
49590,7,3.57,334.09,2010,11,0.491
49591,8,3.59,332.81,2010,11,0.431
49592,9,3.7,331.81,2010,11,0.326
49593,10,3.96,332.16,2010,11,0.271
49594,11,4.29,333.42,2010,11,0.261
49595,12,4.62,334.99,2010,11,0.256
49636,5,4.08,328.16,2010,11,0.622
49637,6,3.87,325.63,2010,11,0.47100000000000003
49638,7,3.85,323.59,2010,11,0.491
49639,8,4.08,322.25,2010,11,0.586
49640,9,4.63,321.59,2010,11,0.607
49641,10,5.52,321.56,2010,11,0.657
49642,11,6.53,322.57,2010,11,0.7170000000000001
49643,12,7.41,324.97,2010,11,0.797
49684,5,8.69,358.07,2010,11,0.622
49685,6,8.63,1.7,2010,11,0.47100000000000003
49686,7,8.46,2.26,2010,11,0.491
49687,8,8.11,0.93,2010,11,0.586
49688,9,7.54,359.47,2010,11,0.607
49689,10,6.74,359.43,2010,11,0.657
49690,11,5.98,0.22,2010,11,0.7170000000000001
49691,12,5.57,0.11,2010,11,0.797
49732,5,4.9,48.3,2010,12,0.34600000000000003
49733,6,4.99,70.13,2010,12,0.261
49734,7,5.02,79.72,2010,12,0.256
49735,8,4.7,81.97,2010,12,0.185
49736,9,4.31,81.62,2010,12,0.261
49737,10,4.13,82.49,2010,12,0.341
49738,11,4.16,83.86,2010,12,0.29100000000000004
49739,12,4.36,83.64,2010,12,0.17
49780,5,7.37,78.06,2010,12,0.34600000000000003
49781,6,7.97,79.72,2010,12,0.261
49782,7,8.21,80.1,2010,12,0.256
49783,8,8.07,79.61,2010,12,0.185
49784,9,7.53,78.71,2010,12,0.261
49785,10,6.66,77.67,2010,12,0.341
49786,11,5.79,76.42,2010,12,0.29100000000000004
49787,12,5.28,74.97,2010,12,0.17
49828,5,6.79,65.11,2010,12,0.632
49829,6,6.77,64.72,2010,12,0.5710000000000001
49830,7,6.53,64.03,2010,12,0.521
49831,8,6.24,63.48,2010,12,0.501
49832,9,6.11,63.84,2010,12,0.516
49833,10,6.27,65.53,2010,12,0.531
49834,11,6.67,67.49,2010,12,0.531
49835,12,7.13,68.63,2010,12,0.451
49876,5,7.97,76.75,2010,12,0.632
49877,6,7.42,76.13,2010,12,0.5710000000000001
49878,7,6.76,75.6,2010,12,0.521
49879,8,5.99,75.2,2010,12,0.501
49880,9,5.1,74.97,2010,12,0.516
49881,10,4.11,74.92,2010,12,0.531
49882,11,3.19,74.82,2010,12,0.531
49883,12,2.55,74.04,2010,12,0.451
49924,5,2.65,74.78,2010,12,0.125
49925,6,2.76,78.5,2010,12,0.12
49926,7,3.16,81.96,2010,12,0.1
49927,8,3.61,84.61,2010,12,0.095
49928,9,3.82,87.02,2010,12,0.085
49929,10,3.56,90.5,2010,12,0.09
49930,11,3.07,97.95,2010,12,0.06
49931,12,2.77,112.55,2010,12,0.005
49972,5,2.63,131.73,2010,12,0.125
49973,6,2.8,131.28,2010,12,0.12
49974,7,3.02,133.57,2010,12,0.1
49975,8,3.36,136.77,2010,12,0.095
49976,9,3.84,138.8,2010,12,0.085
49977,10,4.43,138.78,2010,12,0.09
49978,11,4.98,137.37,2010,12,0.06
49979,12,5.27,135.04,2010,12,0.005
50020,5,4.36,120.88,2010,12,0.015
50021,6,4.0,126.08,2010,12,0.005
50022,7,3.42,137.37,2010,12,0.0
50023,8,2.98,154.33,2010,12,0.0
50024,9,2.9,168.82,2010,12,0.0
50025,10,2.98,172.5,2010,12,0.02
50026,11,3.07,170.57,2010,12,0.09
50027,12,3.09,170.75,2010,12,0.12
50068,5,4.47,170.47,2010,12,0.015
50069,6,4.5,165.94,2010,12,0.005
50070,7,4.51,162.84,2010,12,0.0
50071,8,4.5,160.32,2010,12,0.0
50072,9,4.53,157.07,2010,12,0.0
50073,10,4.63,152.55,2010,12,0.02
50074,11,4.74,148.58,2010,12,0.09
