,hors,ws,wd,anno,mes,dia,horsObs,wp1
61975,8,3.62,151.5,2011,4,7,12,0.822
61976,9,3.38,161.11,2011,4,7,12,0.822
61977,10,3.08,172.51,2011,4,7,12,0.822
61978,11,2.92,184.65,2011,4,7,12,0.822
61979,12,3.02,193.58,2011,4,7,12,0.822
61980,13,3.34,196.46,2011,4,7,12,0.0
61981,14,3.53,197.4,2011,4,7,12,0.0
61982,15,3.19,201.75,2011,4,7,12,0.0
61983,16,2.25,219.83,2011,4,7,12,0.0
61984,17,1.79,266.59,2011,4,7,12,0.01
61985,18,2.49,300.65,2011,4,7,12,0.04
61986,19,3.08,308.36,2011,4,7,12,0.035
61987,20,3.2,307.35,2011,4,7,12,0.025
61988,21,2.95,303.43,2011,4,7,12,0.025
61989,22,2.47,299.35,2011,4,7,12,0.025
61990,23,2.07,296.01,2011,4,7,12,0.04
61991,24,2.1,295.86,2011,4,7,12,0.822
61992,25,2.77,299.02,2011,4,7,12,0.791
61993,26,3.78,301.61,2011,4,7,12,0.76
61994,27,4.62,302.86,2011,4,7,12,0.729
61995,28,4.94,303.14,2011,4,7,12,0.698
61996,29,4.86,303.22,2011,4,7,12,0.668
61997,30,4.61,303.79,2011,4,7,12,0.637
61998,31,4.39,305.48,2011,4,7,12,0.606
61999,32,4.17,308.22,2011,4,7,12,0.575
62000,33,3.89,311.84,2011,4,7,12,0.544
62001,34,3.51,316.4,2011,4,7,12,0.513
62002,35,3.15,321.58,2011,4,7,12,0.482
62003,36,2.93,325.93,2011,4,7,12,0.451
62004,37,2.92,327.49,2011,4,7,12,0.421
62005,38,3.03,326.69,2011,4,7,12,0.39
62006,39,3.14,324.98,2011,4,7,12,0.359
62007,40,3.17,323.58,2011,4,7,12,0.328
62008,41,3.2,323.9,2011,4,7,12,0.297
62009,42,3.33,327.32,2011,4,7,12,0.266
62010,43,3.64,333.68,2011,4,7,12,0.235
62011,44,3.92,340.34,2011,4,7,12,0.204
62012,45,3.86,346.42,2011,4,7,12,0.174
62013,46,3.25,352.79,2011,4,7,12,0.143
62014,47,2.47,359.05,2011,4,7,12,0.112
62015,48,1.95,358.13,2011,4,7,12,0.081
62020,5,1.67,279.98,2011,4,8,0,0.0
62021,6,2.44,303.25,2011,4,8,0,0.005
62022,7,2.91,305.94,2011,4,8,0,0.01
62023,8,2.96,301.67,2011,4,8,0,0.04
62024,9,2.72,295.03,2011,4,8,0,0.08
62025,10,2.31,288.88,2011,4,8,0,0.241
62026,11,2.01,284.55,2011,4,8,0,0.291
62027,12,2.13,285.18,2011,4,8,0,0.281
62028,13,2.89,289.85,2011,4,8,0,0.216
62029,14,3.97,293.72,2011,4,8,0,0.095
62030,15,4.89,296.29,2011,4,8,0,0.075
62031,16,5.27,298.3,2011,4,8,0,0.16
62032,17,5.18,300.42,2011,4,8,0,0.256
62033,18,4.81,303.0,2011,4,8,0,0.211
62034,19,4.32,306.19,2011,4,8,0,0.15
62035,20,3.85,309.38,2011,4,8,0,0.1
62036,21,3.46,311.21,2011,4,8,0,0.055
62037,22,3.22,310.52,2011,4,8,0,0.04
62038,23,3.08,310.04,2011,4,8,0,0.045
62039,24,3.01,314.18,2011,4,8,0,0.02
62040,25,3.01,325.66,2011,4,8,0,0.06
62041,26,3.17,339.06,2011,4,8,0,0.06
62042,27,3.3,348.46,2011,4,8,0,0.06
62043,28,3.18,352.21,2011,4,8,0,0.06
62044,29,2.92,353.44,2011,4,8,0,0.06
62045,30,2.82,355.93,2011,4,8,0,0.06
62046,31,3.07,1.87,2011,4,8,0,0.06
62047,32,3.44,8.74,2011,4,8,0,0.06
62048,33,3.57,15.94,2011,4,8,0,0.06
62049,34,3.23,25.23,2011,4,8,0,0.06
62050,35,2.6,36.57,2011,4,8,0,0.06
62051,36,1.87,45.77,2011,4,8,0,0.06
62052,37,1.08,37.55,2011,4,8,0,0.06
62053,38,0.84,345.54,2011,4,8,0,0.06
62054,39,1.5,323.41,2011,4,8,0,0.06
62055,40,2.26,330.65,2011,4,8,0,0.06
62056,41,3.04,341.86,2011,4,8,0,0.06
62057,42,3.71,350.98,2011,4,8,0,0.06
62058,43,4.09,357.52,2011,4,8,0,0.06
62059,44,4.19,2.37,2011,4,8,0,0.06
62060,45,4.09,5.42,2011,4,8,0,0.06
62061,46,3.88,6.16,2011,4,8,0,0.06
62062,47,3.62,5.33,2011,4,8,0,0.06
62063,48,3.41,4.27,2011,4,8,0,0.06
62068,5,4.94,300.96,2011,4,8,12,0.0
62069,6,4.59,303.9,2011,4,8,12,0.005
62070,7,4.15,305.82,2011,4,8,12,0.01
62071,8,3.71,307.5,2011,4,8,12,0.04
62072,9,3.33,310.38,2011,4,8,12,0.08
62073,10,3.12,315.74,2011,4,8,12,0.241
62074,11,3.07,322.58,2011,4,8,12,0.291
62075,12,3.15,329.04,2011,4,8,12,0.281
62076,13,3.29,333.99,2011,4,8,12,0.216
62077,14,3.33,338.31,2011,4,8,12,0.095
62078,15,3.11,343.9,2011,4,8,12,0.075
62079,16,2.62,353.37,2011,4,8,12,0.16
62080,17,2.12,5.01,2011,4,8,12,0.256
62081,18,1.79,8.27,2011,4,8,12,0.211
62082,19,1.76,351.15,2011,4,8,12,0.15
62083,20,2.1,333.18,2011,4,8,12,0.1
62084,21,2.26,329.28,2011,4,8,12,0.055
62085,22,1.87,344.1,2011,4,8,12,0.04
62086,23,1.57,18.06,2011,4,8,12,0.045
62087,24,1.61,43.83,2011,4,8,12,0.02
62088,25,1.26,42.93,2011,4,8,12,0.022
62089,26,0.86,1.76,2011,4,8,12,0.023
62090,27,1.35,320.37,2011,4,8,12,0.025
62091,28,2.04,317.57,2011,4,8,12,0.026
62092,29,2.57,326.01,2011,4,8,12,0.028
62093,30,2.94,339.21,2011,4,8,12,0.03
62094,31,3.22,355.42,2011,4,8,12,0.031
62095,32,3.51,10.33,2011,4,8,12,0.033
62096,33,3.67,20.24,2011,4,8,12,0.034
62097,34,3.47,24.01,2011,4,8,12,0.036
62098,35,3.04,23.32,2011,4,8,12,0.038
62099,36,2.69,19.57,2011,4,8,12,0.039
62100,37,2.62,15.58,2011,4,8,12,0.041
62101,38,2.76,13.88,2011,4,8,12,0.042
62102,39,2.92,15.33,2011,4,8,12,0.044
62103,40,3.0,19.82,2011,4,8,12,0.046
62104,41,2.98,25.46,2011,4,8,12,0.047
62105,42,2.84,30.13,2011,4,8,12,0.049
62106,43,2.55,32.04,2011,4,8,12,0.05
62107,44,2.25,30.94,2011,4,8,12,0.052
62108,45,2.1,27.1,2011,4,8,12,0.054
62109,46,2.25,22.09,2011,4,8,12,0.055
62110,47,2.62,16.14,2011,4,8,12,0.057
62111,48,3.13,8.65,2011,4,8,12,0.058
62116,5,1.9,334.84,2011,4,9,0,0.06
62117,6,2.01,330.9,2011,4,9,0,0.06
62118,7,2.64,332.91,2011,4,9,0,0.06
62119,8,3.34,337.68,2011,4,9,0,0.06
62120,9,3.53,344.9,2011,4,9,0,0.06
62121,10,2.92,358.99,2011,4,9,0,0.06
62122,11,2.13,22.87,2011,4,9,0,0.06
62123,12,1.52,44.52,2011,4,9,0,0.06
62124,13,0.74,19.09,2011,4,9,0,0.06
62125,14,1.37,306.61,2011,4,9,0,0.06
62126,15,2.58,302.26,2011,4,9,0,0.06
62127,16,3.29,312.99,2011,4,9,0,0.06
62128,17,3.72,327.7,2011,4,9,0,0.06
62129,18,3.99,340.58,2011,4,9,0,0.06
62130,19,3.94,348.85,2011,4,9,0,0.06
62131,20,3.67,353.75,2011,4,9,0,0.06
62132,21,3.38,355.26,2011,4,9,0,0.06
62133,22,3.27,352.89,2011,4,9,0,0.06
62134,23,3.29,349.04,2011,4,9,0,0.06
62135,24,3.31,346.81,2011,4,9,0,0.06
62136,25,3.2,348.29,2011,4,9,0,0.06
62137,26,3.03,353.44,2011,4,9,0,0.06
62138,27,2.94,1.36,2011,4,9,0,0.06
62139,28,3.01,9.67,2011,4,9,0,0.06
62140,29,3.13,15.28,2011,4,9,0,0.06
62141,30,3.16,16.34,2011,4,9,0,0.06
62142,31,2.99,11.93,2011,4,9,0,0.06
62143,32,2.78,4.62,2011,4,9,0,0.06
62144,33,2.68,359.72,2011,4,9,0,0.06
62145,34,2.74,1.92,2011,4,9,0,0.06
62146,35,2.95,6.73,2011,4,9,0,0.06
62147,36,3.28,8.11,2011,4,9,0,0.06
62148,37,3.7,3.76,2011,4,9,0,0.06
62149,38,4.27,357.58,2011,4,9,0,0.06
62150,39,5.04,353.37,2011,4,9,0,0.06
62151,40,5.94,352.87,2011,4,9,0,0.06
62152,41,6.71,356.56,2011,4,9,0,0.06
62153,42,7.17,5.36,2011,4,9,0,0.06
62154,43,7.44,19.86,2011,4,9,0,0.06
62155,44,7.74,34.69,2011,4,9,0,0.06
62156,45,7.61,44.67,2011,4,9,0,0.06
62157,46,6.41,47.59,2011,4,9,0,0.06
62158,47,4.76,44.04,2011,4,9,0,0.06
62159,48,3.77,35.44,2011,4,9,0,0.06
62164,5,3.7172972972972973,34.39135135135135,2011,4,9,12,0.06
62165,6,3.7067567567567568,34.181621621621616,2011,4,9,12,0.06
62166,7,3.696216216216216,33.97189189189189,2011,4,9,12,0.06
62167,8,3.6856756756756757,33.76216216216216,2011,4,9,12,0.06
62168,9,3.675135135135135,33.55243243243243,2011,4,9,12,0.06
62169,10,3.6645945945945946,33.3427027027027,2011,4,9,12,0.06
62170,11,3.654054054054054,33.13297297297297,2011,4,9,12,0.06
62171,12,3.6435135135135135,32.92324324324324,2011,4,9,12,0.06
62172,13,3.632972972972973,32.71351351351351,2011,4,9,12,0.06
62173,14,3.6224324324324324,32.50378378378378,2011,4,9,12,0.06
62174,15,3.611891891891892,32.29405405405405,2011,4,9,12,0.06
62175,16,3.6013513513513513,32.08432432432432,2011,4,9,12,0.06
62176,17,3.5908108108108108,31.874594594594594,2011,4,9,12,0.06
62177,18,3.5802702702702702,31.664864864864864,2011,4,9,12,0.06
62178,19,3.5697297297297297,31.455135135135134,2011,4,9,12,0.06
62179,20,3.559189189189189,31.245405405405403,2011,4,9,12,0.06
62180,21,3.5486486486486486,31.035675675675677,2011,4,9,12,0.06
62181,22,3.538108108108108,30.825945945945946,2011,4,9,12,0.06
62182,23,3.5275675675675675,30.616216216216216,2011,4,9,12,0.06
62183,24,3.517027027027027,30.406486486486486,2011,4,9,12,0.06
62184,25,3.5064864864864864,30.196756756756756,2011,4,9,12,0.06
62185,26,3.495945945945946,29.987027027027025,2011,4,9,12,0.06
62186,27,3.4854054054054053,29.777297297297295,2011,4,9,12,0.06
62187,28,3.474864864864865,29.567567567567565,2011,4,9,12,0.06
62188,29,3.4643243243243242,29.357837837837838,2011,4,9,12,0.06
62189,30,3.4537837837837837,29.148108108108108,2011,4,9,12,0.06
62190,31,3.443243243243243,28.938378378378378,2011,4,9,12,0.06
62191,32,3.4327027027027026,28.728648648648647,2011,4,9,12,0.06
62192,33,3.422162162162162,28.51891891891892,2011,4,9,12,0.06
62193,34,3.4116216216216215,28.30918918918919,2011,4,9,12,0.06
62194,35,3.401081081081081,28.09945945945946,2011,4,9,12,0.06
62195,36,3.3905405405405404,27.88972972972973,2011,4,9,12,0.06
62196,37,3.38,27.68,2011,4,9,12,0.06
62197,38,4.01,30.11,2011,4,9,12,0.06
62198,39,4.83,33.09,2011,4,9,12,0.06
62199,40,5.37,35.41,2011,4,9,12,0.06
62200,41,5.71,37.86,2011,4,9,12,0.06
62201,42,6.06,40.94,2011,4,9,12,0.06
62202,43,6.61,44.51,2011,4,9,12,0.06
62203,44,7.24,47.81,2011,4,9,12,0.06
62204,45,7.77,50.44,2011,4,9,12,0.06
62205,46,8.07,52.22,2011,4,9,12,0.06
62206,47,8.35,52.61,2011,4,9,12,0.06
62207,48,8.86,50.97,2011,4,9,12,0.06
62212,5,7.949999999999999,48.844,2011,4,10,0,0.06
62213,6,7.767999999999999,48.4188,2011,4,10,0,0.06
62214,7,7.585999999999999,47.9936,2011,4,10,0,0.06
62215,8,7.404,47.5684,2011,4,10,0,0.06
62216,9,7.2219999999999995,47.1432,2011,4,10,0,0.06
62217,10,7.039999999999999,46.718,2011,4,10,0,0.06
62218,11,6.858,46.2928,2011,4,10,0,0.06
62219,12,6.675999999999999,45.8676,2011,4,10,0,0.06
62220,13,6.494,45.4424,2011,4,10,0,0.06
62221,14,6.311999999999999,45.0172,2011,4,10,0,0.06
62222,15,6.129999999999999,44.592,2011,4,10,0,0.06
62223,16,5.9479999999999995,44.1668,2011,4,10,0,0.06
62224,17,5.766,43.741600000000005,2011,4,10,0,0.06
62225,18,5.584,43.3164,2011,4,10,0,0.06
62226,19,5.401999999999999,42.891200000000005,2011,4,10,0,0.06
62227,20,5.22,42.466,2011,4,10,0,0.06
62228,21,5.037999999999999,42.040800000000004,2011,4,10,0,0.06
62229,22,4.856,41.6156,2011,4,10,0,0.06
62230,23,4.6739999999999995,41.190400000000004,2011,4,10,0,0.06
62231,24,4.491999999999999,40.76520000000001,2011,4,10,0,0.06
62232,25,4.31,40.34,2011,4,10,0,0.19
62233,26,5.26,46.42,2011,4,10,0,0.466
62234,27,6.19,49.52,2011,4,10,0,0.511
62235,28,6.4,49.56,2011,4,10,0,0.627
62236,29,6.24,48.5,2011,4,10,0,0.722
62237,30,6.33,48.57,2011,4,10,0,0.702
62238,31,7.07,50.95,2011,4,10,0,0.657
62239,32,8.06,53.24,2011,4,10,0,0.667
62240,33,8.64,53.72,2011,4,10,0,0.717
62241,34,8.38,51.62,2011,4,10,0,0.837
62242,35,7.77,47.65,2011,4,10,0,0.792
62243,36,7.5,43.78,2011,4,10,0,0.907
62244,37,8.0,42.76,2011,4,10,0,0.912
62245,38,9.0,44.26,2011,4,10,0,0.917
62246,39,10.1,46.9,2011,4,10,0,0.932
62247,40,10.93,50.03,2011,4,10,0,0.932
62248,41,11.37,53.65,2011,4,10,0,0.937
62249,42,11.35,58.0,2011,4,10,0,0.932
62250,43,10.84,63.53,2011,4,10,0,0.922
62251,44,9.9,70.72,2011,4,10,0,0.932
62252,45,8.61,80.47,2011,4,10,0,0.947
62253,46,7.24,94.23,2011,4,10,0,0.927
62254,47,6.31,110.68,2011,4,10,0,0.922
62255,48,5.98,122.53,2011,4,10,0,0.06
62260,5,5.145384615384616,92.3876923076923,2011,4,10,12,0.06
62261,6,4.978461538461539,86.35923076923078,2011,4,10,12,0.06
62262,7,4.811538461538461,80.33076923076923,2011,4,10,12,0.06
62263,8,4.644615384615385,74.30230769230769,2011,4,10,12,0.06
62264,9,4.477692307692308,68.27384615384615,2011,4,10,12,0.06
62265,10,4.310769230769231,62.245384615384616,2011,4,10,12,0.06
62266,11,4.1438461538461535,56.21692307692308,2011,4,10,12,0.06
62267,12,3.976923076923077,50.18846153846154,2011,4,10,12,0.06
62268,13,3.81,44.16,2011,4,10,12,0.06
62269,14,4.49,46.29,2011,4,10,12,0.06
62270,15,5.21,46.92,2011,4,10,12,0.06
62271,16,5.39,45.47,2011,4,10,12,0.06
62272,17,5.29,43.97,2011,4,10,12,0.06
62273,18,5.36,45.31,2011,4,10,12,0.06
62274,19,5.96,50.61,2011,4,10,12,0.06
62275,20,6.92,55.86,2011,4,10,12,0.06
62276,21,7.82,58.49,2011,4,10,12,0.06
62277,22,8.33,58.08,2011,4,10,12,0.06
62278,23,8.56,56.1,2011,4,10,12,0.06
62279,24,8.78,54.12,2011,4,10,12,0.06
62280,25,9.15,53.5,2011,4,10,12,0.065
62281,26,9.63,54.76,2011,4,10,12,0.07
62282,27,10.18,58.07,2011,4,10,12,0.076
62283,28,10.76,63.25,2011,4,10,12,0.081
62284,29,11.35,69.03,2011,4,10,12,0.086
62285,30,11.85,74.28,2011,4,10,12,0.091
62286,31,12.07,78.51,2011,4,10,12,0.096
62287,32,11.86,82.37,2011,4,10,12,0.102
62288,33,11.11,86.85,2011,4,10,12,0.107
62289,34,9.87,93.24,2011,4,10,12,0.112
62290,35,8.58,101.97,2011,4,10,12,0.117
62291,36,7.75,111.65,2011,4,10,12,0.122
62292,37,7.53,119.13,2011,4,10,12,0.128
62293,38,7.52,125.06,2011,4,10,12,0.133
62294,39,7.41,132.77,2011,4,10,12,0.138
62295,40,7.16,145.33,2011,4,10,12,0.143
62296,41,7.02,159.84,2011,4,10,12,0.148
62297,42,6.81,171.39,2011,4,10,12,0.154
62298,43,6.08,177.37,2011,4,10,12,0.159
62299,44,5.03,179.14,2011,4,10,12,0.164
62300,45,4.15,177.84,2011,4,10,12,0.169
62301,46,3.86,175.53,2011,4,10,12,0.174
62302,47,4.05,173.9,2011,4,10,12,0.18
62303,48,4.47,173.55,2011,4,10,12,0.185
62308,5,5.31,41.6,2011,4,11,0,0.722
62309,6,5.77,43.27,2011,4,11,0,0.702
62310,7,6.13,45.98,2011,4,11,0,0.657
62311,8,6.35,49.05,2011,4,11,0,0.667
62312,9,6.4,51.71,2011,4,11,0,0.717
62313,10,6.31,53.46,2011,4,11,0,0.837
62314,11,6.4,54.34,2011,4,11,0,0.792
62315,12,7.11,54.45,2011,4,11,0,0.907
62316,13,8.67,54.32,2011,4,11,0,0.912
62317,14,10.59,55.22,2011,4,11,0,0.917
62318,15,12.19,57.91,2011,4,11,0,0.932
62319,16,13.04,62.89,2011,4,11,0,0.932
62320,17,13.33,69.35,2011,4,11,0,0.937
62321,18,13.35,76.1,2011,4,11,0,0.932
62322,19,13.21,82.07,2011,4,11,0,0.922
62323,20,12.79,87.54,2011,4,11,0,0.932
62324,21,12.0,93.28,2011,4,11,0,0.947
62325,22,10.84,100.22,2011,4,11,0,0.927
62326,23,9.57,108.34,2011,4,11,0,0.922
62327,24,8.43,116.53,2011,4,11,0,0.06
62328,25,7.46,123.18,2011,4,11,0,0.857
62329,26,6.63,129.79,2011,4,11,0,0.832
62330,27,6.05,139.75,2011,4,11,0,0.647
62331,28,5.99,154.64,2011,4,11,0,0.732
62332,29,6.38,168.87,2011,4,11,0,0.732
62333,30,6.6,178.89,2011,4,11,0,0.596
62334,31,6.12,185.36,2011,4,11,0,0.596
62335,32,5.22,189.99,2011,4,11,0,0.546
62336,33,4.44,192.55,2011,4,11,0,0.491
62337,34,4.22,191.65,2011,4,11,0,0.326
62338,35,4.44,189.21,2011,4,11,0,0.351
62339,36,4.87,188.26,2011,4,11,0,0.526
62340,37,5.26,190.17,2011,4,11,0,0.526
62341,38,5.51,194.11,2011,4,11,0,0.526
62342,39,5.56,199.33,2011,4,11,0,0.526
62343,40,5.41,205.55,2011,4,11,0,0.526
62344,41,5.15,211.85,2011,4,11,0,0.526
62345,42,4.91,216.4,2011,4,11,0,0.526
62346,43,4.71,217.23,2011,4,11,0,0.526
62347,44,4.45,214.66,2011,4,11,0,0.526
62348,45,4.05,209.47,2011,4,11,0,0.526
62349,46,3.5,201.72,2011,4,11,0,0.526
62350,47,3.03,191.52,2011,4,11,0,0.526
62351,48,2.87,182.34,2011,4,11,0,0.862
62356,5,13.62,73.46,2011,4,11,12,0.722
62357,6,13.53,78.85,2011,4,11,12,0.702
62358,7,13.21,82.17,2011,4,11,12,0.657
62359,8,12.63,84.55,2011,4,11,12,0.667
62360,9,11.84,87.74,2011,4,11,12,0.717
62361,10,10.95,93.43,2011,4,11,12,0.837
62362,11,10.11,101.66,2011,4,11,12,0.792
62363,12,9.41,111.69,2011,4,11,12,0.907
62364,13,8.84,122.5,2011,4,11,12,0.912
62365,14,8.32,133.37,2011,4,11,12,0.917
62366,15,7.71,144.08,2011,4,11,12,0.932
62367,16,6.91,154.98,2011,4,11,12,0.932
62368,17,6.03,166.26,2011,4,11,12,0.937
62369,18,5.2,176.74,2011,4,11,12,0.932
62370,19,4.45,184.31,2011,4,11,12,0.922
62371,20,3.89,188.96,2011,4,11,12,0.932
62372,21,3.76,191.45,2011,4,11,12,0.947
62373,22,4.23,192.76,2011,4,11,12,0.927
62374,23,4.96,193.27,2011,4,11,12,0.922
62375,24,5.53,193.47,2011,4,11,12,0.06
62376,25,5.62,193.85,2011,4,11,12,0.092
62377,26,5.35,195.39,2011,4,11,12,0.124
62378,27,5.03,199.38,2011,4,11,12,0.156
62379,28,4.89,206.38,2011,4,11,12,0.188
62380,29,4.92,213.92,2011,4,11,12,0.219
62381,30,4.95,219.37,2011,4,11,12,0.251
62382,31,4.76,221.41,2011,4,11,12,0.283
62383,32,4.38,220.24,2011,4,11,12,0.315
62384,33,3.88,215.76,2011,4,11,12,0.347
62385,34,3.4,207.77,2011,4,11,12,0.379
62386,35,3.11,198.23,2011,4,11,12,0.411
62387,36,3.09,192.03,2011,4,11,12,0.443
62388,37,3.28,193.15,2011,4,11,12,0.474
62389,38,3.5,200.14,2011,4,11,12,0.506
62390,39,3.58,211.7,2011,4,11,12,0.538
62391,40,3.53,228.13,2011,4,11,12,0.57
62392,41,3.61,244.59,2011,4,11,12,0.602
62393,42,3.73,253.48,2011,4,11,12,0.634
62394,43,3.63,250.92,2011,4,11,12,0.666
62395,44,3.41,241.02,2011,4,11,12,0.698
62396,45,3.21,230.43,2011,4,11,12,0.729
62397,46,2.92,225.8,2011,4,11,12,0.761
62398,47,2.58,229.01,2011,4,11,12,0.793
62399,48,2.4,241.06,2011,4,11,12,0.825
62404,5,6.53,167.18,2011,4,12,0,0.732
62405,6,6.25,179.33,2011,4,12,0,0.596
62406,7,5.46,186.8,2011,4,12,0,0.596
62407,8,4.46,191.82,2011,4,12,0,0.546
62408,9,3.87,195.68,2011,4,12,0,0.491
62409,10,4.13,198.17,2011,4,12,0,0.326
62410,11,4.93,199.42,2011,4,12,0,0.351
62411,12,5.72,200.7,2011,4,12,0,0.526
62412,13,6.11,202.9,2011,4,12,0,0.526
62413,14,6.13,205.91,2011,4,12,0,0.526
62414,15,5.9,209.45,2011,4,12,0,0.526
62415,16,5.54,213.2,2011,4,12,0,0.526
62416,17,5.18,216.96,2011,4,12,0,0.526
62417,18,4.95,220.23,2011,4,12,0,0.526
62418,19,4.88,222.11,2011,4,12,0,0.526
62419,20,4.8,221.75,2011,4,12,0,0.526
62420,21,4.45,218.12,2011,4,12,0,0.526
62421,22,3.77,209.27,2011,4,12,0,0.526
62422,23,3.16,196.06,2011,4,12,0,0.526
62423,24,2.92,186.92,2011,4,12,0,0.862
62424,25,3.01,192.05,2011,4,12,0,0.526
62425,26,3.35,205.38,2011,4,12,0,0.526
62426,27,3.74,218.88,2011,4,12,0,0.526
62427,28,3.87,230.71,2011,4,12,0,0.526
62428,29,3.83,240.31,2011,4,12,0,0.526
62429,30,3.68,244.8,2011,4,12,0,0.526
62430,31,3.48,241.07,2011,4,12,0,0.526
62431,32,3.28,232.37,2011,4,12,0,0.526
62432,33,3.09,224.76,2011,4,12,0,0.526
62433,34,2.76,223.77,2011,4,12,0,0.526
62434,35,2.37,230.68,2011,4,12,0,0.526
62435,36,2.17,244.85,2011,4,12,0,0.526
62436,37,2.32,259.25,2011,4,12,0,0.526
62437,38,2.61,267.05,2011,4,12,0,0.526
62438,39,2.73,267.67,2011,4,12,0,0.526
62439,40,2.54,260.88,2011,4,12,0,0.526
62440,41,2.22,247.25,2011,4,12,0,0.526
62441,42,2.0,230.12,2011,4,12,0,0.526
62442,43,1.91,215.95,2011,4,12,0,0.526
62443,44,1.95,204.84,2011,4,12,0,0.526
62444,45,2.22,196.04,2011,4,12,0,0.526
62445,46,2.75,189.97,2011,4,12,0,0.526
62446,47,3.15,185.8,2011,4,12,0,0.526
62447,48,2.9,180.58,2011,4,12,0,0.526
62452,5,5.41,229.58,2011,4,12,12,0.732
62453,6,5.58,236.79,2011,4,12,12,0.596
62454,7,5.64,239.96,2011,4,12,12,0.596
62455,8,5.44,239.26,2011,4,12,12,0.546
62456,9,4.89,234.26,2011,4,12,12,0.491
62457,10,4.08,223.17,2011,4,12,12,0.326
62458,11,3.45,207.89,2011,4,12,12,0.351
62459,12,3.15,198.8,2011,4,12,12,0.526
62460,13,3.06,206.87,2011,4,12,12,0.526
62461,14,3.31,224.54,2011,4,12,12,0.526
62462,15,3.8,238.5,2011,4,12,12,0.526
62463,16,4.05,245.02,2011,4,12,12,0.526
62464,17,3.95,246.4,2011,4,12,12,0.526
62465,18,3.59,243.06,2011,4,12,12,0.526
62466,19,3.15,234.32,2011,4,12,12,0.526
62467,20,2.84,223.33,2011,4,12,12,0.526
62468,21,2.67,217.71,2011,4,12,12,0.526
62469,22,2.58,224.11,2011,4,12,12,0.526
62470,23,2.61,238.24,2011,4,12,12,0.526
62471,24,2.74,252.12,2011,4,12,12,0.862
62472,25,2.76,261.55,2011,4,12,12,0.849
62473,26,2.6,265.97,2011,4,12,12,0.835
62474,27,2.31,262.89,2011,4,12,12,0.822
62475,28,2.04,247.9,2011,4,12,12,0.808
62476,29,2.04,224.72,2011,4,12,12,0.795
62477,30,2.3,204.5,2011,4,12,12,0.781
62478,31,2.57,190.78,2011,4,12,12,0.768
62479,32,2.78,181.14,2011,4,12,12,0.754
62480,33,2.97,174.72,2011,4,12,12,0.741
62481,34,3.17,170.95,2011,4,12,12,0.728
62482,35,3.26,166.47,2011,4,12,12,0.714
62483,36,3.2,156.97,2011,4,12,12,0.701
62484,37,3.13,138.97,2011,4,12,12,0.687
62485,38,3.38,119.72,2011,4,12,12,0.674
62486,39,3.76,108.6,2011,4,12,12,0.66
62487,40,3.87,107.31,2011,4,12,12,0.647
62488,41,3.72,111.58,2011,4,12,12,0.634
62489,42,3.47,117.29,2011,4,12,12,0.62
62490,43,3.18,121.15,2011,4,12,12,0.607
62491,44,2.9,126.78,2011,4,12,12,0.593
62492,45,2.78,140.75,2011,4,12,12,0.58
62493,46,3.23,162.41,2011,4,12,12,0.566
62494,47,4.21,177.97,2011,4,12,12,0.553
62495,48,5.17,185.21,2011,4,12,12,0.539
62500,5,5.292972972972973,185.08432432432434,2011,4,13,0,0.526
62501,6,5.3175675675675675,185.0591891891892,2011,4,13,0,0.526
62502,7,5.342162162162162,185.03405405405405,2011,4,13,0,0.526
62503,8,5.3667567567567565,185.00891891891894,2011,4,13,0,0.526
62504,9,5.391351351351351,184.9837837837838,2011,4,13,0,0.526
62505,10,5.415945945945946,184.95864864864865,2011,4,13,0,0.526
62506,11,5.440540540540541,184.93351351351353,2011,4,13,0,0.526
62507,12,5.465135135135135,184.9083783783784,2011,4,13,0,0.526
62508,13,5.48972972972973,184.88324324324324,2011,4,13,0,0.526
62509,14,5.514324324324324,184.85810810810813,2011,4,13,0,0.526
62510,15,5.5389189189189185,184.83297297297298,2011,4,13,0,0.526
62511,16,5.563513513513514,184.80783783783784,2011,4,13,0,0.526
62512,17,5.588108108108108,184.78270270270272,2011,4,13,0,0.526
62513,18,5.612702702702703,184.75756756756758,2011,4,13,0,0.526
62514,19,5.637297297297297,184.73243243243243,2011,4,13,0,0.526
62515,20,5.661891891891892,184.7072972972973,2011,4,13,0,0.526
62516,21,5.686486486486487,184.68216216216217,2011,4,13,0,0.526
62517,22,5.7110810810810815,184.65702702702703,2011,4,13,0,0.526
62518,23,5.735675675675676,184.63189189189188,2011,4,13,0,0.526
62519,24,5.76027027027027,184.60675675675677,2011,4,13,0,0.526
62520,25,5.784864864864865,184.58162162162162,2011,4,13,0,0.526
62521,26,5.809459459459459,184.55648648648648,2011,4,13,0,0.526
62522,27,5.834054054054054,184.53135135135136,2011,4,13,0,0.526
62523,28,5.858648648648649,184.50621621621622,2011,4,13,0,0.526
62524,29,5.8832432432432435,184.48108108108107,2011,4,13,0,0.526
62525,30,5.907837837837838,184.45594594594596,2011,4,13,0,0.526
62526,31,5.9324324324324325,184.4308108108108,2011,4,13,0,0.526
62527,32,5.957027027027027,184.40567567567567,2011,4,13,0,0.526
62528,33,5.981621621621621,184.38054054054055,2011,4,13,0,0.526
62529,34,6.006216216216217,184.3554054054054,2011,4,13,0,0.526
