,hors,ws,wd,anno,mes,wp1
56469,22,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56470,23,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56471,24,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56472,25,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56473,26,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56474,27,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56475,28,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56476,29,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56477,30,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56478,31,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56479,32,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56480,33,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56481,34,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56482,35,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56483,36,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56484,37,4.3,68.87,2011,2,0.602
56485,38,4.25,66.62,2011,2,0.501
56486,39,4.68,67.11,2011,2,0.426
56487,40,5.79,70.05,2011,2,0.632
56488,41,7.08,72.92,2011,2,0.647
56489,42,7.88,74.93,2011,2,0.777
56490,43,7.66,76.25,2011,2,0.792
56491,44,6.77,77.19,2011,2,0.767
56492,45,5.74,77.63,2011,2,0.772
56493,46,5.01,77.11,2011,2,0.762
56494,47,4.59,75.37,2011,2,0.516
56495,48,4.4,72.51,2011,2,0.2517166619979381
56496,1,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56497,2,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56498,3,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56499,4,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56500,5,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56501,6,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56502,7,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56503,8,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56504,9,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56505,10,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56506,11,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56507,12,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56508,13,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56509,14,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56510,15,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56511,16,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56512,17,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56513,18,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56514,19,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56515,20,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56516,21,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56517,22,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56518,23,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56519,24,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56520,25,4.35,67.18,2011,2,0.602
56521,26,4.53,70.17,2011,2,0.501
56522,27,5.1,74.82,2011,2,0.426
56523,28,6.13,79.01,2011,2,0.632
56524,29,7.19,81.66,2011,2,0.647
56525,30,7.69,83.0,2011,2,0.777
56526,31,7.25,83.27,2011,2,0.792
56527,32,6.26,82.53,2011,2,0.767
56528,33,5.3,80.46,2011,2,0.772
56529,34,4.82,77.12,2011,2,0.762
56530,35,4.73,73.17,2011,2,0.516
56531,36,4.82,69.08,2011,2,0.2517166619979381
56532,37,4.9,64.93,2011,2,0.687
56533,38,4.9,61.19,2011,2,0.7170000000000001
56534,39,4.77,58.48,2011,2,0.652
56535,40,4.49,57.23,2011,2,0.7170000000000001
56536,41,4.16,57.14,2011,2,0.742
56537,42,3.92,57.75,2011,2,0.5760000000000001
56538,43,3.9,58.55,2011,2,0.511
56539,44,4.11,59.77,2011,2,0.456
56540,45,4.52,61.71,2011,2,0.381
56541,46,5.08,64.22,2011,2,0.396
56542,47,5.48,66.56,2011,2,0.406
56543,48,5.34,68.52,2011,2,0.326
56544,1,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56545,2,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56546,3,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56547,4,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56548,5,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56549,6,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56550,7,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56551,8,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56552,9,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56553,10,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56554,11,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56555,12,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56556,13,4.48,72.11,2011,2,0.602
56557,14,4.43,72.91,2011,2,0.501
56558,15,4.82,74.61,2011,2,0.426
56559,16,5.75,75.72,2011,2,0.632
56560,17,6.78,76.02,2011,2,0.647
56561,18,7.34,75.74,2011,2,0.777
56562,19,7.02,74.89,2011,2,0.792
56563,20,6.17,73.38,2011,2,0.767
56564,21,5.29,71.2,2011,2,0.772
56565,22,4.78,68.9,2011,2,0.762
56566,23,4.58,67.11,2011,2,0.516
56567,24,4.5,66.08,2011,2,0.2517166619979381
56568,25,4.39,65.71,2011,2,0.687
56569,26,4.27,65.8,2011,2,0.7170000000000001
56570,27,4.17,66.06,2011,2,0.652
56571,28,4.11,66.22,2011,2,0.7170000000000001
56572,29,4.08,66.06,2011,2,0.742
56573,30,4.05,65.36,2011,2,0.5760000000000001
56574,31,4.02,64.11,2011,2,0.511
56575,32,4.1,63.32,2011,2,0.456
56576,33,4.41,64.18,2011,2,0.381
56577,34,5.0,66.76,2011,2,0.396
56578,35,5.5,69.49,2011,2,0.406
56579,36,5.4,71.7,2011,2,0.326
56580,37,4.4,73.3,2011,2,0.241
56581,38,3.02,73.11,2011,2,0.261
56582,39,2.01,65.1,2011,2,0.125
56583,40,2.02,47.7,2011,2,0.05
56584,41,2.7,37.89,2011,2,0.005
56585,42,3.35,34.49,2011,2,0.085
56586,43,3.51,32.53,2011,2,0.266
56587,44,3.37,30.81,2011,2,0.376
56588,45,3.27,29.47,2011,2,0.406
56589,46,3.46,29.26,2011,2,0.341
56590,47,3.86,30.77,2011,2,0.311
56591,48,4.31,34.11,2011,2,0.466
56592,1,2.95,65.35,2011,2,0.2517166619979381
56593,2,3.55,68.04,2011,2,0.2517166619979381
56594,3,4.62,71.57,2011,2,0.2517166619979381
56595,4,5.9,74.24,2011,2,0.2517166619979381
56596,5,6.99,75.85,2011,2,0.2517166619979381
56597,6,7.45,76.58,2011,2,0.2517166619979381
56598,7,6.99,76.49,2011,2,0.2517166619979381
56599,8,6.01,75.65,2011,2,0.2517166619979381
56600,9,5.06,74.1,2011,2,0.2517166619979381
56601,10,4.57,72.26,2011,2,0.2517166619979381
56602,11,4.46,70.46,2011,2,0.2517166619979381
56603,12,4.53,68.65,2011,2,0.2517166619979381
56604,13,4.58,66.63,2011,2,0.687
56605,14,4.57,64.47,2011,2,0.7170000000000001
56606,15,4.44,62.31,2011,2,0.652
56607,16,4.18,60.21,2011,2,0.7170000000000001
56608,17,3.91,58.45,2011,2,0.742
56609,18,3.76,57.68,2011,2,0.5760000000000001
56610,19,3.84,58.52,2011,2,0.511
56611,20,4.14,60.77,2011,2,0.456
56612,21,4.66,63.8,2011,2,0.381
56613,22,5.29,66.93,2011,2,0.396
56614,23,5.71,69.63,2011,2,0.406
56615,24,5.51,72.06,2011,2,0.326
56616,25,4.47,74.75,2011,2,0.241
56617,26,3.1,76.85,2011,2,0.261
56618,27,2.05,72.03,2011,2,0.125
56619,28,1.97,53.13,2011,2,0.05
56620,29,2.61,39.54,2011,2,0.005
56621,30,3.25,34.58,2011,2,0.085
56622,31,3.35,32.86,2011,2,0.266
56623,32,3.15,32.23,2011,2,0.376
56624,33,3.02,31.88,2011,2,0.406
56625,34,3.24,31.52,2011,2,0.341
56626,35,3.67,31.81,2011,2,0.311
56627,36,4.03,33.33,2011,2,0.466
56628,37,4.17,36.5,2011,2,0.2517166619979381
56629,38,4.24,40.88,2011,2,0.2517166619979381
56630,39,4.46,45.32,2011,2,0.2517166619979381
56631,40,4.94,48.52,2011,2,0.2517166619979381
56632,41,5.52,51.11,2011,2,0.2517166619979381
56633,42,5.96,54.29,2011,2,0.2517166619979381
56634,43,6.11,58.99,2011,2,0.2517166619979381
56635,44,6.09,64.61,2011,2,0.2517166619979381
56636,45,6.01,69.89,2011,2,0.2517166619979381
56637,46,5.95,73.87,2011,2,0.2517166619979381
56638,47,5.96,78.08,2011,2,0.2517166619979381
56639,48,6.18,84.46,2011,2,0.2517166619979381
56640,1,4.02,57.87,2011,2,0.687
56641,2,4.21,58.96,2011,2,0.7170000000000001
56642,3,4.17,59.48,2011,2,0.652
56643,4,4.0,59.68,2011,2,0.7170000000000001
56644,5,3.81,59.64,2011,2,0.742
56645,6,3.72,59.41,2011,2,0.5760000000000001
56646,7,3.83,59.21,2011,2,0.511
56647,8,4.14,59.72,2011,2,0.456
56648,9,4.67,61.4,2011,2,0.381
56649,10,5.36,64.0,2011,2,0.396
56650,11,5.82,66.41,2011,2,0.406
56651,12,5.59,68.24,2011,2,0.326
56652,13,4.42,69.37,2011,2,0.241
56653,14,2.94,68.15,2011,2,0.261
56654,15,2.08,58.39,2011,2,0.125
56655,16,2.52,45.25,2011,2,0.05
56656,17,3.64,40.73,2011,2,0.005
56657,18,4.49,39.37,2011,2,0.085
56658,19,4.44,37.78,2011,2,0.266
56659,20,3.86,35.39,2011,2,0.376
56660,21,3.35,32.82,2011,2,0.406
56661,22,3.33,32.04,2011,2,0.341
56662,23,3.67,33.06,2011,2,0.311
56663,24,4.06,34.67,2011,2,0.466
56664,25,4.3,36.37,2011,2,0.2517166619979381
56665,26,4.41,38.57,2011,2,0.2517166619979381
56666,27,4.54,41.66,2011,2,0.2517166619979381
56667,28,4.77,45.62,2011,2,0.2517166619979381
56668,29,5.12,49.97,2011,2,0.2517166619979381
56669,30,5.53,54.31,2011,2,0.2517166619979381
56670,31,5.96,58.47,2011,2,0.2517166619979381
56671,32,6.26,62.66,2011,2,0.2517166619979381
56672,33,6.28,67.45,2011,2,0.2517166619979381
56673,34,5.97,73.8,2011,2,0.2517166619979381
56674,35,5.56,82.38,2011,2,0.2517166619979381
56675,36,5.36,92.58,2011,2,0.2517166619979381
56676,37,5.57,102.02,2011,2,0.2517166619979381
56677,38,6.15,108.82,2011,2,0.2517166619979381
56678,39,7.03,112.64,2011,2,0.2517166619979381
56679,40,8.07,114.05,2011,2,0.2517166619979381
56680,41,8.87,114.03,2011,2,0.2517166619979381
56681,42,8.95,113.18,2011,2,0.2517166619979381
56682,43,8.04,111.52,2011,2,0.2517166619979381
56683,44,6.64,108.57,2011,2,0.2517166619979381
56684,45,5.41,103.89,2011,2,0.2517166619979381
56685,46,4.88,98.4,2011,2,0.2517166619979381
56686,47,4.89,92.44,2011,2,0.2517166619979381
56687,48,5.18,85.07,2011,2,0.627
56688,1,2.19,69.68,2011,2,0.687
56689,2,1.81,59.31,2011,2,0.7170000000000001
56690,3,2.21,50.11,2011,2,0.652
56691,4,3.06,46.85,2011,2,0.7170000000000001
56692,5,3.97,45.97,2011,2,0.742
56693,6,4.56,45.12,2011,2,0.5760000000000001
56694,7,4.56,43.27,2011,2,0.511
56695,8,4.2,40.62,2011,2,0.456
56696,9,3.79,38.1,2011,2,0.381
56697,10,3.6,37.26,2011,2,0.396
56698,11,3.6,37.82,2011,2,0.406
56699,12,3.74,38.54,2011,2,0.326
56700,13,3.96,38.6,2011,2,0.2517166619979381
56701,14,4.23,38.93,2011,2,0.2517166619979381
56702,15,4.53,40.56,2011,2,0.2517166619979381
56703,16,4.87,43.98,2011,2,0.2517166619979381
56704,17,5.23,48.48,2011,2,0.2517166619979381
56705,18,5.65,53.27,2011,2,0.2517166619979381
56706,19,6.06,57.93,2011,2,0.2517166619979381
56707,20,6.37,62.89,2011,2,0.2517166619979381
56708,21,6.43,69.08,2011,2,0.2517166619979381
56709,22,6.22,77.63,2011,2,0.2517166619979381
56710,23,5.97,88.27,2011,2,0.2517166619979381
56711,24,5.86,99.26,2011,2,0.2517166619979381
56712,25,5.93,108.29,2011,2,0.2517166619979381
56713,26,6.24,114.62,2011,2,0.2517166619979381
56714,27,6.86,118.06,2011,2,0.2517166619979381
56715,28,7.8,118.96,2011,2,0.2517166619979381
56716,29,8.61,118.36,2011,2,0.2517166619979381
56717,30,8.78,117.0,2011,2,0.2517166619979381
56718,31,7.99,114.87,2011,2,0.2517166619979381
56719,32,6.67,111.28,2011,2,0.2517166619979381
56720,33,5.49,105.58,2011,2,0.2517166619979381
56721,34,4.95,98.7,2011,2,0.2517166619979381
56722,35,4.91,92.05,2011,2,0.2517166619979381
56723,36,5.08,85.67,2011,2,0.627
56724,37,5.25,78.92,2011,2,0.2517166619979381
56725,38,5.29,72.85,2011,2,0.2517166619979381
56726,39,5.04,68.61,2011,2,0.2517166619979381
56727,40,4.4,66.65,2011,2,0.2517166619979381
56728,41,3.67,64.52,2011,2,0.2517166619979381
56729,42,3.25,57.83,2011,2,0.2517166619979381
56730,43,3.53,46.18,2011,2,0.2517166619979381
56731,44,4.28,37.98,2011,2,0.2517166619979381
56732,45,4.96,35.57,2011,2,0.2517166619979381
56733,46,5.17,38.1,2011,2,0.2517166619979381
56734,47,5.12,44.02,2011,2,0.2517166619979381
56735,48,5.18,51.27,2011,2,0.2517166619979381
56736,1,4.2,36.02,2011,2,0.2517166619979381
56737,2,4.34,37.21,2011,2,0.2517166619979381
56738,3,4.57,39.96,2011,2,0.2517166619979381
56739,4,4.86,43.77,2011,2,0.2517166619979381
56740,5,5.18,48.63,2011,2,0.2517166619979381
56741,6,5.56,54.61,2011,2,0.2517166619979381
56742,7,5.97,61.37,2011,2,0.2517166619979381
56743,8,6.33,67.35,2011,2,0.2517166619979381
56744,9,6.45,71.42,2011,2,0.2517166619979381
56745,10,6.17,73.5,2011,2,0.2517166619979381
56746,11,5.66,76.42,2011,2,0.2517166619979381
56747,12,5.22,84.32,2011,2,0.2517166619979381
56748,13,5.34,98.95,2011,2,0.2517166619979381
56749,14,6.19,112.62,2011,2,0.2517166619979381
56750,15,7.41,119.78,2011,2,0.2517166619979381
56751,16,8.52,120.94,2011,2,0.2517166619979381
56752,17,9.17,119.31,2011,2,0.2517166619979381
56753,18,9.12,116.91,2011,2,0.2517166619979381
56754,19,8.22,114.56,2011,2,0.2517166619979381
56755,20,6.88,111.62,2011,2,0.2517166619979381
56756,21,5.66,107.16,2011,2,0.2517166619979381
56757,22,5.0,101.11,2011,2,0.2517166619979381
56758,23,4.85,94.47,2011,2,0.2517166619979381
56759,24,5.03,88.12,2011,2,0.627
56760,25,5.37,82.35,2011,2,0.2517166619979381
56761,26,5.62,77.71,2011,2,0.2517166619979381
56762,27,5.56,74.21,2011,2,0.2517166619979381
56763,28,5.0,71.36,2011,2,0.2517166619979381
56764,29,4.17,67.91,2011,2,0.2517166619979381
56765,30,3.39,62.24,2011,2,0.2517166619979381
56766,31,2.93,53.6,2011,2,0.2517166619979381
56767,32,2.78,44.02,2011,2,0.2517166619979381
56768,33,2.79,35.96,2011,2,0.2517166619979381
56769,34,2.82,30.49,2011,2,0.2517166619979381
56770,35,2.93,29.36,2011,2,0.2517166619979381
56771,36,3.21,34.04,2011,2,0.2517166619979381
56772,37,3.82,42.7,2011,2,0.2517166619979381
56773,38,4.62,49.77,2011,2,0.2517166619979381
56774,39,5.32,53.03,2011,2,0.2517166619979381
56775,40,5.65,52.47,2011,2,0.2517166619979381
56776,41,5.65,49.39,2011,2,0.2517166619979381
56777,42,5.43,44.73,2011,2,0.2517166619979381
56778,43,5.13,39.39,2011,2,0.2517166619979381
56779,44,4.91,34.88,2011,2,0.2517166619979381
56780,45,4.94,33.5,2011,2,0.2517166619979381
56781,46,5.31,36.38,2011,2,0.2517166619979381
56782,47,5.91,40.48,2011,2,0.2517166619979381
56783,48,6.52,43.08,2011,2,0.2517166619979381
56784,1,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56785,2,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56786,3,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56787,4,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56788,5,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56789,6,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56790,7,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56791,8,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56792,9,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56793,10,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56794,11,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56795,12,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56796,13,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56797,14,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56798,15,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56799,16,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56800,17,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56801,18,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56802,19,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56803,20,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56804,21,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56805,22,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56806,23,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56807,24,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56808,25,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56809,26,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56810,27,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56811,28,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56812,29,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56813,30,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56814,31,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56815,32,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56816,33,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56817,34,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56818,35,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56819,36,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56820,37,5.23,50.68,2011,2,0.6920000000000001
56821,38,5.37,46.68,2011,2,0.5760000000000001
56822,39,5.8,43.94,2011,2,0.667
56823,40,6.59,44.09,2011,2,0.897
56824,41,7.46,46.35,2011,2,0.917
56825,42,8.04,50.02,2011,2,0.932
56826,43,8.11,55.06,2011,2,0.927
56827,44,7.78,60.79,2011,2,0.932
56828,45,7.2,65.96,2011,2,0.877
56829,46,6.49,69.35,2011,2,0.436
56830,47,6.05,72.25,2011,2,0.446
56831,48,6.39,76.35,2011,2,0.461
56832,1,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56833,2,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56834,3,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56835,4,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56836,5,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56837,6,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56838,7,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56839,8,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56840,9,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56841,10,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56842,11,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56843,12,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56844,13,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56845,14,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56846,15,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56847,16,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56848,17,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56849,18,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56850,19,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56851,20,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56852,21,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56853,22,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56854,23,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56855,24,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56856,25,4.84,58.56,2011,2,0.6920000000000001
56857,26,4.94,55.78,2011,2,0.5760000000000001
56858,27,5.14,52.61,2011,2,0.667
56859,28,5.41,49.57,2011,2,0.897
56860,29,5.75,47.3,2011,2,0.917
56861,30,6.21,46.35,2011,2,0.932
56862,31,6.77,47.02,2011,2,0.927
56863,32,7.2,49.44,2011,2,0.932
56864,33,7.25,54.11,2011,2,0.877
56865,34,6.86,62.14,2011,2,0.436
56866,35,6.54,72.93,2011,2,0.446
56867,36,6.79,82.46,2011,2,0.461
56868,37,7.62,86.93,2011,2,0.466
56869,38,8.41,90.42,2011,2,0.456
56870,39,8.54,98.44,2011,2,0.466
56871,40,8.17,116.22,2011,2,0.682
56872,41,8.51,138.51,2011,2,0.807
56873,42,9.47,153.59,2011,2,0.907
56874,43,9.87,158.12,2011,2,0.947
56875,44,9.44,156.78,2011,2,0.942
56876,45,8.49,153.33,2011,2,0.937
56877,46,7.31,151.04,2011,2,0.927
56878,47,6.07,150.62,2011,2,0.902
56879,48,5.0,152.18,2011,2,0.2517166619979381
56880,1,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56881,2,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56882,3,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56883,4,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56884,5,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56885,6,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56886,7,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56887,8,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56888,9,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56889,10,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56890,11,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56891,12,4.07248686907507,4.07248686907507,2011,2,0.2517166619979381
56892,13,5.19,58.93,2011,2,0.6920000000000001
56893,14,5.3,56.43,2011,2,0.5760000000000001
56894,15,5.48,52.71,2011,2,0.667
56895,16,5.72,48.41,2011,2,0.897
56896,17,6.03,45.7,2011,2,0.917
56897,18,6.45,46.72,2011,2,0.932
56898,19,7.0,51.95,2011,2,0.927
56899,20,7.53,58.46,2011,2,0.932
56900,21,7.73,64.04,2011,2,0.877
56901,22,7.37,68.17,2011,2,0.436
56902,23,6.86,72.48,2011,2,0.446
56903,24,6.84,78.09,2011,2,0.461
56904,25,7.72,84.43,2011,2,0.466
56905,26,8.86,91.83,2011,2,0.456
56906,27,9.53,102.9,2011,2,0.466
56907,28,9.75,120.63,2011,2,0.682
56908,29,10.44,139.73,2011,2,0.807
56909,30,11.31,152.31,2011,2,0.907
56910,31,11.29,156.06,2011,2,0.947
56911,32,10.33,154.45,2011,2,0.942
56912,33,8.92,150.59,2011,2,0.937
56913,34,7.46,147.8,2011,2,0.927
56914,35,6.13,147.11,2011,2,0.902
56915,36,5.09,148.8,2011,2,0.2517166619979381
56916,37,4.5,152.48,2011,2,0.777
56917,38,4.28,156.56,2011,2,0.6970000000000001
56918,39,4.27,159.11,2011,2,0.551
56919,40,4.35,159.27,2011,2,0.511
56920,41,4.53,158.63,2011,2,0.471
56921,42,4.87,159.14,2011,2,0.211
56922,43,5.37,161.42,2011,2,0.201
56923,44,5.75,163.13,2011,2,0.13
56924,45,5.63,162.07,2011,2,0.12
56925,46,4.82,155.74,2011,2,0.035
56926,47,3.77,142.85,2011,2,0.0
56927,48,2.95,125.2,2011,2,0.0
56928,1,4.93,50.34,2011,2,0.6920000000000001
56929,2,4.86,45.29,2011,2,0.5760000000000001
56930,3,5.19,42.21,2011,2,0.667
56931,4,5.76,41.46,2011,2,0.897
56932,5,6.38,43.12,2011,2,0.917
56933,6,6.9,47.29,2011,2,0.932
56934,7,7.23,53.9,2011,2,0.927
56935,8,7.4,61.17,2011,2,0.932
56936,9,7.31,67.28,2011,2,0.877
56937,10,6.89,71.22,2011,2,0.436
56938,11,6.46,74.27,2011,2,0.446
56939,12,6.53,77.71,2011,2,0.461
56940,13,7.36,82.08,2011,2,0.466
56941,14,8.35,88.49,2011,2,0.456
56942,15,8.8,99.7,2011,2,0.466
56943,16,8.84,119.18,2011,2,0.682
56944,17,9.6,140.55,2011,2,0.807
56945,18,10.78,153.91,2011,2,0.907
56946,19,11.16,157.31,2011,2,0.947
56947,20,10.57,155.17,2011,2,0.942
56948,21,9.34,151.02,2011,2,0.937
56949,22,7.79,148.06,2011,2,0.927
56950,23,6.23,146.99,2011,2,0.902
56951,24,5.04,148.04,2011,2,0.2517166619979381
56952,25,4.5,150.86,2011,2,0.777
56953,26,4.44,154.33,2011,2,0.6970000000000001
56954,27,4.52,157.55,2011,2,0.551
56955,28,4.49,160.37,2011,2,0.511
56956,29,4.43,162.51,2011,2,0.471
56957,30,4.49,163.29,2011,2,0.211
56958,31,4.77,162.37,2011,2,0.201
56959,32,5.16,160.91,2011,2,0.13
56960,33,5.5,160.03,2011,2,0.12
56961,34,5.62,160.17,2011,2,0.035
56962,35,5.39,160.48,2011,2,0.0
56963,36,4.7,159.67,2011,2,0.0
56964,37,3.52,155.57,2011,2,0.2517166619979381
56965,38,2.16,143.98,2011,2,0.2517166619979381
56966,39,1.14,110.19,2011,2,0.2517166619979381
56967,40,1.03,55.29,2011,2,0.2517166619979381
56968,41,1.38,30.04,2011,2,0.2517166619979381
56969,42,1.69,24.92,2011,2,0.2517166619979381
56970,43,1.94,29.62,2011,2,0.2517166619979381
56971,44,2.22,35.97,2011,2,0.2517166619979381
56972,45,2.52,38.13,2011,2,0.2517166619979381
56973,46,2.83,34.21,2011,2,0.2517166619979381
56974,47,3.15,28.29,2011,2,0.2517166619979381
56975,48,3.43,23.99,2011,2,0.8220000000000001
56976,1,8.02,89.17,2011,2,0.6920000000000001
56977,2,7.78,99.0,2011,2,0.5760000000000001
56978,3,7.88,115.54,2011,2,0.667
56979,4,8.74,132.98,2011,2,0.897
56980,5,10.05,145.39,2011,2,0.917
56981,6,10.98,151.56,2011,2,0.932
56982,7,10.88,152.3,2011,2,0.927
56983,8,9.98,149.79,2011,2,0.932
56984,9,8.72,146.12,2011,2,0.877
56985,10,7.43,143.79,2011,2,0.436
56986,11,6.26,143.81,2011,2,0.446
56987,12,5.37,146.68,2011,2,0.461
56988,13,4.89,152.02,2011,2,0.777
56989,14,4.73,157.41,2011,2,0.6970000000000001
56990,15,4.68,160.22,2011,2,0.551
56991,16,4.57,159.34,2011,2,0.511
