,date,hors,ws,wd,anno,mes,dia,horsObs,wp1
43647,20100928,16,5.89,121.1,2010,9,28,12,0.321
43648,20100928,17,5.46,119.38,2010,9,28,12,0.29100000000000004
43649,20100928,18,4.76,116.6,2010,9,28,12,0.271
43650,20100928,19,3.73,110.69,2010,9,28,12,0.19
43651,20100928,20,2.75,98.64,2010,9,28,12,0.145
43652,20100928,21,2.25,80.64,2010,9,28,12,0.095
43653,20100928,22,2.39,69.22,2010,9,28,12,0.07
43654,20100928,23,2.85,68.06,2010,9,28,12,0.13
43655,20100928,24,3.44,71.34,2010,9,28,12,0.165
43656,20100928,25,4.05,74.92,2010,9,28,12,0.145
43657,20100928,26,4.56,76.6,2010,9,28,12,0.16
43658,20100928,27,4.89,75.01,2010,9,28,12,0.135
43659,20100928,28,5.01,69.24,2010,9,28,12,0.15
43660,20100928,29,5.06,60.63,2010,9,28,12,0.231
43661,20100928,30,5.17,51.44,2010,9,28,12,0.185
43662,20100928,31,5.35,43.87,2010,9,28,12,0.15
43663,20100928,32,5.42,38.13,2010,9,28,12,0.125
43664,20100928,33,5.17,33.52,2010,9,28,12,0.185
43665,20100928,34,4.53,29.07,2010,9,28,12,0.185
43666,20100928,35,3.72,24.27,2010,9,28,12,0.15
43668,20100928,37,2.75,19.1,2010,9,28,12,0.29600000000000004
43669,20100928,38,2.71,21.14,2010,9,28,12,0.24600000000000002
43670,20100928,39,2.79,23.53,2010,9,28,12,0.251
43671,20100928,40,2.84,24.42,2010,9,28,12,0.20600000000000002
43672,20100928,41,2.85,24.7,2010,9,28,12,0.23600000000000002
43673,20100928,42,2.82,25.79,2010,9,28,12,0.261
43674,20100928,43,2.77,28.56,2010,9,28,12,0.201
43675,20100928,44,2.68,31.38,2010,9,28,12,0.14
43676,20100928,45,2.55,31.86,2010,9,28,12,0.095
43677,20100928,46,2.37,28.05,2010,9,28,12,0.09
43678,20100928,47,2.26,22.62,2010,9,28,12,0.095
43679,20100928,48,2.35,21.09,2010,9,28,12,0.04
43680,20100929,1,5.95,116.87,2010,9,29,0,0.541
43681,20100929,2,6.13,119.46,2010,9,29,0,0.647
43682,20100929,3,6.09,121.78,2010,9,29,0,0.516
43683,20100929,4,5.87,123.58,2010,9,29,0,0.321
43684,20100929,5,5.51,123.95,2010,9,29,0,0.29100000000000004
43685,20100929,6,5.09,121.33,2010,9,29,0,0.271
43686,20100929,7,4.69,114.31,2010,9,29,0,0.19
43687,20100929,8,4.4,104.52,2010,9,29,0,0.145
43688,20100929,9,4.21,95.3,2010,9,29,0,0.095
43689,20100929,10,3.96,89.1,2010,9,29,0,0.07
43690,20100929,11,3.66,84.2,2010,9,29,0,0.13
43691,20100929,12,3.41,77.69,2010,9,29,0,0.165
43692,20100929,13,3.35,67.95,2010,9,29,0,0.145
43693,20100929,14,3.52,58.68,2010,9,29,0,0.16
43694,20100929,15,3.8,53.77,2010,9,29,0,0.135
43695,20100929,16,4.05,53.92,2010,9,29,0,0.15
43696,20100929,17,4.25,55.21,2010,9,29,0,0.231
43697,20100929,18,4.39,53.49,2010,9,29,0,0.185
43698,20100929,19,4.5,46.47,2010,9,29,0,0.15
43699,20100929,20,4.59,37.13,2010,9,29,0,0.125
43700,20100929,21,4.52,28.84,2010,9,29,0,0.185
43701,20100929,22,4.11,23.14,2010,9,29,0,0.185
43702,20100929,23,3.5,19.28,2010,9,29,0,0.15
43704,20100929,25,2.63,17.44,2010,9,29,0,0.29600000000000004
43705,20100929,26,2.54,19.53,2010,9,29,0,0.24600000000000002
43706,20100929,27,2.54,21.73,2010,9,29,0,0.251
43707,20100929,28,2.53,22.91,2010,9,29,0,0.20600000000000002
43708,20100929,29,2.52,23.92,2010,9,29,0,0.23600000000000002
43709,20100929,30,2.53,26.06,2010,9,29,0,0.261
43710,20100929,31,2.58,29.9,2010,9,29,0,0.201
43711,20100929,32,2.63,33.7,2010,9,29,0,0.14
43712,20100929,33,2.59,35.58,2010,9,29,0,0.095
43713,20100929,34,2.4,34.3,2010,9,29,0,0.09
43714,20100929,35,2.21,31.07,2010,9,29,0,0.095
43715,20100929,36,2.15,28.81,2010,9,29,0,0.04
43716,20100929,37,2.32,30.8,2010,9,29,0,0.005
43717,20100929,38,2.56,37.56,2010,9,29,0,0.0
43718,20100929,39,2.73,49.74,2010,9,29,0,0.0
43719,20100929,40,2.87,68.84,2010,9,29,0,0.005
43720,20100929,41,3.25,90.3,2010,9,29,0,0.0
43721,20100929,42,3.89,107.72,2010,9,29,0,0.025
43722,20100929,43,4.58,119.62,2010,9,29,0,0.095
43723,20100929,44,5.14,126.93,2010,9,29,0,0.145
43724,20100929,45,5.45,130.12,2010,9,29,0,0.24600000000000002
43725,20100929,46,5.45,129.3,2010,9,29,0,0.23600000000000002
43726,20100929,47,5.29,125.9,2010,9,29,0,0.29100000000000004
43728,20100929,1,4.04,72.81,2010,9,29,12,0.541
43729,20100929,2,4.49,75.24,2010,9,29,12,0.647
43730,20100929,3,4.7,71.54,2010,9,29,12,0.516
43731,20100929,4,4.8,64.06,2010,9,29,12,0.321
43732,20100929,5,4.93,54.89,2010,9,29,12,0.29100000000000004
43733,20100929,6,5.17,46.54,2010,9,29,12,0.271
43734,20100929,7,5.47,40.82,2010,9,29,12,0.19
43735,20100929,8,5.59,37.05,2010,9,29,12,0.145
43736,20100929,9,5.3,33.76,2010,9,29,12,0.095
43737,20100929,10,4.51,29.39,2010,9,29,12,0.07
43738,20100929,11,3.54,23.53,2010,9,29,12,0.13
43739,20100929,12,2.76,18.24,2010,9,29,12,0.165
43740,20100929,13,2.42,19.13,2010,9,29,12,0.29600000000000004
43741,20100929,14,2.39,25.1,2010,9,29,12,0.24600000000000002
43742,20100929,15,2.47,30.21,2010,9,29,12,0.251
43743,20100929,16,2.48,31.15,2010,9,29,12,0.20600000000000002
43744,20100929,17,2.42,29.52,2010,9,29,12,0.23600000000000002
43745,20100929,18,2.4,27.88,2010,9,29,12,0.261
43746,20100929,19,2.48,28.21,2010,9,29,12,0.201
43747,20100929,20,2.56,29.18,2010,9,29,12,0.14
43748,20100929,21,2.54,28.85,2010,9,29,12,0.095
43749,20100929,22,2.35,25.92,2010,9,29,12,0.09
43750,20100929,23,2.14,22.19,2010,9,29,12,0.095
43751,20100929,24,2.08,21.94,2010,9,29,12,0.04
43752,20100929,25,2.27,28.43,2010,9,29,12,0.005
43753,20100929,26,2.55,39.29,2010,9,29,12,0.0
43754,20100929,27,2.72,54.36,2010,9,29,12,0.0
43755,20100929,28,2.81,76.57,2010,9,29,12,0.005
43756,20100929,29,3.23,100.54,2010,9,29,12,0.0
43757,20100929,30,4.01,116.83,2010,9,29,12,0.025
43758,20100929,31,4.81,124.5,2010,9,29,12,0.095
43759,20100929,32,5.41,127.22,2010,9,29,12,0.145
43760,20100929,33,5.71,126.99,2010,9,29,12,0.24600000000000002
43761,20100929,34,5.72,124.57,2010,9,29,12,0.23600000000000002
43762,20100929,35,5.62,120.87,2010,9,29,12,0.29100000000000004
43764,20100929,37,5.81,115.11,2010,9,29,12,0.47100000000000003
43765,20100929,38,6.05,114.96,2010,9,29,12,0.48100000000000004
43766,20100929,39,6.15,116.68,2010,9,29,12,0.496
43767,20100929,40,5.97,120.37,2010,9,29,12,0.451
43768,20100929,41,5.64,125.9,2010,9,29,12,0.386
43769,20100929,42,5.32,132.77,2010,9,29,12,0.321
43770,20100929,43,5.13,139.79,2010,9,29,12,0.281
43771,20100929,44,5.03,145.55,2010,9,29,12,0.19
43772,20100929,45,4.96,148.86,2010,9,29,12,0.226
43773,20100929,46,4.86,149.12,2010,9,29,12,0.266
43774,20100929,47,4.77,147.58,2010,9,29,12,0.261
43775,20100929,48,4.77,146.13,2010,9,29,12,0.266
43776,20100930,1,2.91,17.46,2010,9,30,0,0.29600000000000004
43777,20100930,2,2.57,21.9,2010,9,30,0,0.24600000000000002
43778,20100930,3,2.46,24.25,2010,9,30,0,0.251
43779,20100930,4,2.5,24.5,2010,9,30,0,0.20600000000000002
43780,20100930,5,2.61,23.88,2010,9,30,0,0.23600000000000002
43781,20100930,6,2.68,23.72,2010,9,30,0,0.261
43782,20100930,7,2.65,24.84,2010,9,30,0,0.201
43783,20100930,8,2.54,26.64,2010,9,30,0,0.14
43784,20100930,9,2.39,28.06,2010,9,30,0,0.095
43785,20100930,10,2.23,28.29,2010,9,30,0,0.09
43786,20100930,11,2.08,28.73,2010,9,30,0,0.095
43787,20100930,12,1.97,31.91,2010,9,30,0,0.04
43788,20100930,13,1.92,40.04,2010,9,30,0,0.005
43789,20100930,14,1.94,53.21,2010,9,30,0,0.0
43790,20100930,15,2.03,71.03,2010,9,30,0,0.0
43791,20100930,16,2.29,91.64,2010,9,30,0,0.005
43792,20100930,17,2.8,109.2,2010,9,30,0,0.0
43793,20100930,18,3.44,120.92,2010,9,30,0,0.025
43794,20100930,19,4.07,127.75,2010,9,30,0,0.095
43795,20100930,20,4.6,131.06,2010,9,30,0,0.145
43796,20100930,21,5.02,131.4,2010,9,30,0,0.24600000000000002
43797,20100930,22,5.32,129.13,2010,9,30,0,0.23600000000000002
43798,20100930,23,5.56,125.67,2010,9,30,0,0.29100000000000004
43800,20100930,25,6.03,120.73,2010,9,30,0,0.47100000000000003
43801,20100930,26,6.12,120.41,2010,9,30,0,0.48100000000000004
43802,20100930,27,5.95,121.5,2010,9,30,0,0.496
43803,20100930,28,5.46,124.36,2010,9,30,0,0.451
43804,20100930,29,4.89,129.69,2010,9,30,0,0.386
43805,20100930,30,4.57,137.56,2010,9,30,0,0.321
43806,20100930,31,4.74,145.84,2010,9,30,0,0.281
43807,20100930,32,5.19,152.35,2010,9,30,0,0.19
43808,20100930,33,5.61,157.11,2010,9,30,0,0.226
43809,20100930,34,5.8,161.0,2010,9,30,0,0.266
43810,20100930,35,5.84,164.07,2010,9,30,0,0.261
43811,20100930,36,5.93,165.7,2010,9,30,0,0.266
43812,20100930,37,6.18,165.37,2010,9,30,0,0.201
43813,20100930,38,6.54,163.65,2010,9,30,0,0.256
43814,20100930,39,6.88,161.33,2010,9,30,0,0.486
43815,20100930,40,7.14,158.9,2010,9,30,0,0.446
43816,20100930,41,7.3,156.6,2010,9,30,0,0.301
43817,20100930,42,7.4,154.69,2010,9,30,0,0.271
43818,20100930,43,7.43,153.3,2010,9,30,0,0.231
43819,20100930,44,7.26,152.09,2010,9,30,0,0.226
43820,20100930,45,6.75,150.45,2010,9,30,0,0.221
43821,20100930,46,5.84,147.72,2010,9,30,0,0.095
43822,20100930,47,4.8,144.32,2010,9,30,0,0.02
43824,20100930,1,2.14,17.91,2010,9,30,12,0.29600000000000004
43825,20100930,2,1.87,23.17,2010,9,30,12,0.24600000000000002
43826,20100930,3,1.56,53.93,2010,9,30,12,0.251
43827,20100930,4,2.05,94.83,2010,9,30,12,0.20600000000000002
43828,20100930,5,3.1,115.81,2010,9,30,12,0.23600000000000002
43829,20100930,6,3.97,127.05,2010,9,30,12,0.261
43830,20100930,7,4.32,136.29,2010,9,30,12,0.201
43831,20100930,8,4.38,143.94,2010,9,30,12,0.14
43832,20100930,9,4.39,146.76,2010,9,30,12,0.095
43833,20100930,10,4.54,141.86,2010,9,30,12,0.09
43834,20100930,11,4.89,133.24,2010,9,30,12,0.095
43835,20100930,12,5.33,125.78,2010,9,30,12,0.04
43836,20100930,13,5.66,121.71,2010,9,30,12,0.47100000000000003
43837,20100930,14,5.79,120.22,2010,9,30,12,0.48100000000000004
43838,20100930,15,5.71,120.52,2010,9,30,12,0.496
43839,20100930,16,5.47,122.36,2010,9,30,12,0.451
43840,20100930,17,5.18,126.17,2010,9,30,12,0.386
43841,20100930,18,5.02,132.34,2010,9,30,12,0.321
43842,20100930,19,5.13,140.15,2010,9,30,12,0.281
43843,20100930,20,5.38,147.46,2010,9,30,12,0.19
43844,20100930,21,5.53,153.13,2010,9,30,12,0.226
43845,20100930,22,5.41,157.18,2010,9,30,12,0.266
43846,20100930,23,5.15,160.06,2010,9,30,12,0.261
43847,20100930,24,4.99,161.7,2010,9,30,12,0.266
43848,20100930,25,5.1,161.71,2010,9,30,12,0.201
43849,20100930,26,5.4,160.07,2010,9,30,12,0.256
43850,20100930,27,5.77,156.96,2010,9,30,12,0.486
43851,20100930,28,6.11,152.77,2010,9,30,12,0.446
43852,20100930,29,6.42,148.87,2010,9,30,12,0.301
43853,20100930,30,6.71,146.67,2010,9,30,12,0.271
43854,20100930,31,6.91,146.89,2010,9,30,12,0.231
43855,20100930,32,6.82,148.39,2010,9,30,12,0.226
43856,20100930,33,6.21,149.9,2010,9,30,12,0.221
43857,20100930,34,4.95,150.45,2010,9,30,12,0.095
43858,20100930,35,3.5,149.84,2010,9,30,12,0.02
43860,20100930,37,2.22,146.8,2010,9,30,12,0.015
43861,20100930,38,2.52,147.51,2010,9,30,12,0.0
43862,20100930,39,2.89,149.29,2010,9,30,12,0.0
43863,20100930,40,2.97,152.0,2010,9,30,12,0.0
43864,20100930,41,2.81,156.34,2010,9,30,12,0.005
43865,20100930,42,2.57,163.21,2010,9,30,12,0.01
43866,20100930,43,2.39,172.68,2010,9,30,12,0.025
43867,20100930,44,2.33,182.9,2010,9,30,12,0.025
43868,20100930,45,2.33,191.43,2010,9,30,12,0.0
43869,20100930,46,2.35,196.79,2010,9,30,12,0.0
43870,20100930,47,2.45,198.89,2010,9,30,12,0.0
43871,20100930,48,2.73,198.0,2010,9,30,12,0.05
43872,20101001,1,4.56,126.4,2010,10,1,0,0.47100000000000003
43873,20101001,2,4.3,126.47,2010,10,1,0,0.48100000000000004
43874,20101001,3,4.04,128.78,2010,10,1,0,0.496
43875,20101001,4,3.83,133.24,2010,10,1,0,0.451
43876,20101001,5,3.75,139.62,2010,10,1,0,0.386
43877,20101001,6,3.9,146.82,2010,10,1,0,0.321
43878,20101001,7,4.3,153.1,2010,10,1,0,0.281
43879,20101001,8,4.77,157.45,2010,10,1,0,0.19
43880,20101001,9,5.06,160.12,2010,10,1,0,0.226
43881,20101001,10,5.0,161.67,2010,10,1,0,0.266
43882,20101001,11,4.8,162.59,2010,10,1,0,0.261
43883,20101001,12,4.76,163.1,2010,10,1,0,0.266
43884,20101001,13,5.06,163.1,2010,10,1,0,0.201
43885,20101001,14,5.54,161.8,2010,10,1,0,0.256
43886,20101001,15,5.96,158.48,2010,10,1,0,0.486
43887,20101001,16,6.17,152.79,2010,10,1,0,0.446
43888,20101001,17,6.32,146.61,2010,10,1,0,0.301
43889,20101001,18,6.5,142.6,2010,10,1,0,0.271
43890,20101001,19,6.68,142.53,2010,10,1,0,0.231
43891,20101001,20,6.67,144.92,2010,10,1,0,0.226
43892,20101001,21,6.19,148.1,2010,10,1,0,0.221
43893,20101001,22,5.12,151.11,2010,10,1,0,0.095
43894,20101001,23,3.81,153.32,2010,10,1,0,0.02
43896,20101001,25,2.42,141.68,2010,10,1,0,0.015
43897,20101001,26,2.6,131.81,2010,10,1,0,0.0
43898,20101001,27,2.81,129.41,2010,10,1,0,0.0
43899,20101001,28,2.7,135.61,2010,10,1,0,0.0
43900,20101001,29,2.38,149.29,2010,10,1,0,0.005
43901,20101001,30,2.1,168.21,2010,10,1,0,0.01
43902,20101001,31,1.91,187.82,2010,10,1,0,0.025
43903,20101001,32,1.86,205.72,2010,10,1,0,0.025
43904,20101001,33,1.99,217.77,2010,10,1,0,0.0
43905,20101001,34,2.27,221.55,2010,10,1,0,0.0
43906,20101001,35,2.66,220.55,2010,10,1,0,0.0
43907,20101001,36,3.15,218.49,2010,10,1,0,0.05
43908,20101001,37,3.7,217.14,2010,10,1,0,0.055
43909,20101001,38,4.21,216.01,2010,10,1,0,0.025
43910,20101001,39,4.52,214.35,2010,10,1,0,0.01
43911,20101001,40,4.57,211.65,2010,10,1,0,0.005
43912,20101001,41,4.46,208.26,2010,10,1,0,0.035
43913,20101001,42,4.33,205.02,2010,10,1,0,0.035
43914,20101001,43,4.29,202.95,2010,10,1,0,0.11
43915,20101001,44,4.24,202.01,2010,10,1,0,0.105
43916,20101001,45,4.07,201.74,2010,10,1,0,0.125
43917,20101001,46,3.69,201.81,2010,10,1,0,0.15
43918,20101001,47,3.27,202.69,2010,10,1,0,0.13
43920,20101001,1,6.18,163.72,2010,10,1,12,0.47100000000000003
43921,20101001,2,6.54,161.34,2010,10,1,12,0.48100000000000004
43922,20101001,3,6.62,157.57,2010,10,1,12,0.496
43923,20101001,4,6.51,152.91,2010,10,1,12,0.451
43924,20101001,5,6.41,148.35,2010,10,1,12,0.386
43925,20101001,6,6.44,145.45,2010,10,1,12,0.321
43926,20101001,7,6.65,145.34,2010,10,1,12,0.281
43927,20101001,8,6.73,146.73,2010,10,1,12,0.19
43928,20101001,9,6.3,148.09,2010,10,1,12,0.226
43929,20101001,10,5.13,148.39,2010,10,1,12,0.266
43930,20101001,11,3.68,147.73,2010,10,1,12,0.261
43931,20101001,12,2.62,147.07,2010,10,1,12,0.266
43932,20101001,13,2.37,149.34,2010,10,1,12,0.015
43933,20101001,14,2.64,155.48,2010,10,1,12,0.0
43934,20101001,15,2.94,165.37,2010,10,1,12,0.0
43935,20101001,16,3.05,180.86,2010,10,1,12,0.0
43936,20101001,17,3.15,197.57,2010,10,1,12,0.005
43937,20101001,18,3.2,208.47,2010,10,1,12,0.01
43938,20101001,19,2.93,209.76,2010,10,1,12,0.025
43939,20101001,20,2.5,204.11,2010,10,1,12,0.025
43940,20101001,21,2.2,197.25,2010,10,1,12,0.0
43941,20101001,22,2.16,197.9,2010,10,1,12,0.0
43942,20101001,23,2.37,203.88,2010,10,1,12,0.0
43943,20101001,24,2.78,208.68,2010,10,1,12,0.05
43944,20101001,25,3.27,209.58,2010,10,1,12,0.055
43945,20101001,26,3.72,208.41,2010,10,1,12,0.025
43946,20101001,27,4.03,206.73,2010,10,1,12,0.01
43947,20101001,28,4.12,205.15,2010,10,1,12,0.005
43948,20101001,29,4.12,203.49,2010,10,1,12,0.035
43949,20101001,30,4.19,201.62,2010,10,1,12,0.035
43950,20101001,31,4.42,199.68,2010,10,1,12,0.11
43951,20101001,32,4.65,197.71,2010,10,1,12,0.105
43952,20101001,33,4.64,195.41,2010,10,1,12,0.125
43953,20101001,34,4.25,192.21,2010,10,1,12,0.15
43954,20101001,35,3.66,188.59,2010,10,1,12,0.13
43956,20101001,37,2.84,189.19,2010,10,1,12,0.185
43957,20101001,38,2.74,195.31,2010,10,1,12,0.15
43958,20101001,39,2.73,201.54,2010,10,1,12,0.276
43959,20101001,40,2.67,205.69,2010,10,1,12,0.456
43960,20101001,41,2.58,208.11,2010,10,1,12,0.426
43961,20101001,42,2.52,209.31,2010,10,1,12,0.446
43962,20101001,43,2.55,209.68,2010,10,1,12,0.41100000000000003
43963,20101001,44,2.59,209.19,2010,10,1,12,0.29600000000000004
43964,20101001,45,2.53,207.71,2010,10,1,12,0.261
43965,20101001,46,2.32,205.11,2010,10,1,12,0.266
43966,20101001,47,2.19,202.98,2010,10,1,12,0.221
43967,20101001,48,2.4,204.32,2010,10,1,12,0.201
43968,20101002,1,2.62,154.69,2010,10,2,0,0.015
43969,20101002,2,2.78,154.93,2010,10,2,0,0.0
43970,20101002,3,2.72,154.22,2010,10,2,0,0.0
43971,20101002,4,2.47,153.18,2010,10,2,0,0.0
43972,20101002,5,2.09,153.25,2010,10,2,0,0.005
43973,20101002,6,1.61,157.8,2010,10,2,0,0.01
43974,20101002,7,1.16,174.48,2010,10,2,0,0.025
43975,20101002,8,0.99,204.86,2010,10,2,0,0.025
43976,20101002,9,1.1,225.58,2010,10,2,0,0.0
43977,20101002,10,1.22,227.3,2010,10,2,0,0.0
43978,20101002,11,1.41,220.34,2010,10,2,0,0.0
43979,20101002,12,1.84,215.15,2010,10,2,0,0.05
43980,20101002,13,2.56,215.48,2010,10,2,0,0.055
43981,20101002,14,3.32,217.08,2010,10,2,0,0.025
43982,20101002,15,3.77,217.88,2010,10,2,0,0.01
43983,20101002,16,3.69,217.08,2010,10,2,0,0.005
43984,20101002,17,3.35,213.72,2010,10,2,0,0.035
43985,20101002,18,3.16,206.81,2010,10,2,0,0.035
43986,20101002,19,3.4,198.43,2010,10,2,0,0.11
43987,20101002,20,3.85,192.33,2010,10,2,0,0.105
43988,20101002,21,4.11,188.88,2010,10,2,0,0.125
43989,20101002,22,3.92,187.32,2010,10,2,0,0.15
43990,20101002,23,3.45,187.69,2010,10,2,0,0.13
43992,20101002,25,2.89,198.22,2010,10,2,0,0.185
43993,20101002,26,3.03,206.04,2010,10,2,0,0.15
43994,20101002,27,3.28,212.24,2010,10,2,0,0.276
43995,20101002,28,3.47,216.45,2010,10,2,0,0.456
43996,20101002,29,3.6,219.36,2010,10,2,0,0.426
43997,20101002,30,3.68,221.46,2010,10,2,0,0.446
43998,20101002,31,3.71,223.01,2010,10,2,0,0.41100000000000003
43999,20101002,32,3.68,223.82,2010,10,2,0,0.29600000000000004
44000,20101002,33,3.54,223.59,2010,10,2,0,0.261
44001,20101002,34,3.31,222.16,2010,10,2,0,0.266
44002,20101002,35,3.18,220.82,2010,10,2,0,0.221
44003,20101002,36,3.39,221.68,2010,10,2,0,0.201
44004,20101002,37,4.1,225.08,2010,10,2,0,0.19
44005,20101002,38,5.04,228.68,2010,10,2,0,0.18
44006,20101002,39,5.82,231.65,2010,10,2,0,0.145
44007,20101002,40,6.18,234.2,2010,10,2,0,0.15
44008,20101002,41,6.21,236.38,2010,10,2,0,0.21100000000000002
44009,20101002,42,6.16,237.78,2010,10,2,0,0.195
44010,20101002,43,6.15,237.9,2010,10,2,0,0.165
44011,20101002,44,6.01,237.01,2010,10,2,0,0.18
44012,20101002,45,5.49,235.4,2010,10,2,0,0.175
44013,20101002,46,4.46,232.96,2010,10,2,0,0.18
44014,20101002,47,3.27,229.53,2010,10,2,0,0.135
44016,20101002,1,2.89,212.63,2010,10,2,12,0.015
44017,20101002,2,3.11,214.81,2010,10,2,12,0.0
44018,20101002,3,3.25,215.7,2010,10,2,12,0.0
44019,20101002,4,3.33,215.3,2010,10,2,12,0.0
44020,20101002,5,3.45,212.78,2010,10,2,12,0.005
44021,20101002,6,3.71,207.56,2010,10,2,12,0.01
44022,20101002,7,4.2,200.71,2010,10,2,12,0.025
44023,20101002,8,4.68,195.07,2010,10,2,12,0.025
44024,20101002,9,4.79,191.69,2010,10,2,12,0.0
44025,20101002,10,4.29,190.78,2010,10,2,12,0.0
44026,20101002,11,3.49,192.39,2010,10,2,12,0.0
44027,20101002,12,2.87,197.08,2010,10,2,12,0.05
44028,20101002,13,2.78,203.23,2010,10,2,12,0.185
44029,20101002,14,3.04,208.02,2010,10,2,12,0.15
44030,20101002,15,3.33,211.34,2010,10,2,12,0.276
44031,20101002,16,3.43,214.3,2010,10,2,12,0.456
44032,20101002,17,3.37,216.94,2010,10,2,12,0.426
44033,20101002,18,3.28,218.55,2010,10,2,12,0.446
44034,20101002,19,3.25,218.4,2010,10,2,12,0.41100000000000003
44035,20101002,20,3.27,217.03,2010,10,2,12,0.29600000000000004
44036,20101002,21,3.33,215.43,2010,10,2,12,0.261
44037,20101002,22,3.43,214.48,2010,10,2,12,0.266
44038,20101002,23,3.61,214.82,2010,10,2,12,0.221
44039,20101002,24,3.91,216.79,2010,10,2,12,0.201
44040,20101002,25,4.38,220.04,2010,10,2,12,0.19
44041,20101002,26,4.89,223.29,2010,10,2,12,0.18
44042,20101002,27,5.3,225.77,2010,10,2,12,0.145
44043,20101002,28,5.48,227.29,2010,10,2,12,0.15
44044,20101002,29,5.5,228.11,2010,10,2,12,0.21100000000000002
44045,20101002,30,5.47,228.36,2010,10,2,12,0.195
44046,20101002,31,5.47,228.07,2010,10,2,12,0.165
44047,20101002,32,5.36,227.2,2010,10,2,12,0.18
44048,20101002,33,4.98,225.53,2010,10,2,12,0.175
44049,20101002,34,4.24,222.52,2010,10,2,12,0.18
44050,20101002,35,3.39,218.24,2010,10,2,12,0.135
44052,20101002,37,2.55,215.61,2010,10,2,12,0.17
44053,20101002,38,2.62,221.08,2010,10,2,12,0.266
44054,20101002,39,2.8,227.95,2010,10,2,12,0.341
44055,20101002,40,2.9,234.38,2010,10,2,12,0.175
44056,20101002,41,2.9,238.22,2010,10,2,12,0.135
44057,20101002,42,2.79,236.46,2010,10,2,12,0.105
44058,20101002,43,2.65,226.42,2010,10,2,12,0.135
44059,20101002,44,2.59,211.99,2010,10,2,12,0.145
44060,20101002,45,2.58,199.94,2010,10,2,12,0.185
44061,20101002,46,2.42,194.21,2010,10,2,12,0.15
44062,20101002,47,2.2,194.84,2010,10,2,12,0.19
44063,20101002,48,2.16,201.92,2010,10,2,12,0.175
44064,20101003,1,3.76,199.89,2010,10,3,0,0.185
44065,20101003,2,3.7,203.36,2010,10,3,0,0.15
44066,20101003,3,3.65,207.2,2010,10,3,0,0.276
44067,20101003,4,3.62,210.98,2010,10,3,0,0.456
44068,20101003,5,3.59,214.08,2010,10,3,0,0.426
44069,20101003,6,3.51,215.92,2010,10,3,0,0.446
44070,20101003,7,3.38,216.04,2010,10,3,0,0.41100000000000003
44071,20101003,8,3.22,214.77,2010,10,3,0,0.29600000000000004
44072,20101003,9,3.09,212.66,2010,10,3,0,0.261
44073,20101003,10,3.02,210.57,2010,10,3,0,0.266
44074,20101003,11,3.09,209.79,2010,10,3,0,0.221
44075,20101003,12,3.41,211.38,2010,10,3,0,0.201
44076,20101003,13,4.0,214.98,2010,10,3,0,0.19
44077,20101003,14,4.7,218.71,2010,10,3,0,0.18
44078,20101003,15,5.28,221.81,2010,10,3,0,0.145
44079,20101003,16,5.54,224.31,2010,10,3,0,0.15
44080,20101003,17,5.6,226.43,2010,10,3,0,0.21100000000000002
44081,20101003,18,5.6,228.05,2010,10,3,0,0.195
44082,20101003,19,5.65,228.87,2010,10,3,0,0.165
44083,20101003,20,5.59,228.64,2010,10,3,0,0.18
44084,20101003,21,5.22,227.01,2010,10,3,0,0.175
44085,20101003,22,4.44,223.31,2010,10,3,0,0.18
44086,20101003,23,3.52,217.9,2010,10,3,0,0.135
44088,20101003,25,2.41,217.12,2010,10,3,0,0.17
44089,20101003,26,2.38,226.01,2010,10,3,0,0.266
44090,20101003,27,2.54,232.86,2010,10,3,0,0.341
44091,20101003,28,2.66,233.91,2010,10,3,0,0.175
44092,20101003,29,2.69,231.12,2010,10,3,0,0.135
44093,20101003,30,2.61,226.59,2010,10,3,0,0.105
44094,20101003,31,2.43,221.57,2010,10,3,0,0.135
44095,20101003,32,2.19,215.77,2010,10,3,0,0.145
44096,20101003,33,1.97,208.82,2010,10,3,0,0.185
44097,20101003,34,1.84,201.63,2010,10,3,0,0.15
44098,20101003,35,1.84,198.16,2010,10,3,0,0.19
44099,20101003,36,2.01,202.27,2010,10,3,0,0.175
44100,20101003,37,2.42,212.24,2010,10,3,0,0.135
44101,20101003,38,2.95,220.53,2010,10,3,0,0.055
44102,20101003,39,3.27,224.64,2010,10,3,0,0.145
44103,20101003,40,3.15,224.42,2010,10,3,0,0.185
44104,20101003,41,2.79,220.19,2010,10,3,0,0.07
44105,20101003,42,2.49,212.03,2010,10,3,0,0.04
44106,20101003,43,2.48,202.8,2010,10,3,0,0.02
44107,20101003,44,2.67,195.55,2010,10,3,0,0.015
44108,20101003,45,2.86,190.34,2010,10,3,0,0.015
44109,20101003,46,2.91,185.87,2010,10,3,0,0.0
44110,20101003,47,2.85,181.0,2010,10,3,0,0.02
44112,20101003,1,4.36,217.24,2010,10,3,12,0.185
44113,20101003,2,4.63,219.97,2010,10,3,12,0.15
44114,20101003,3,4.96,223.39,2010,10,3,12,0.276
44115,20101003,4,5.29,226.69,2010,10,3,12,0.456
44116,20101003,5,5.59,229.04,2010,10,3,12,0.426
44117,20101003,6,5.78,229.74,2010,10,3,12,0.446
