,hors,ws,wd,anno,mes,dia,horsObs,wp1
39422,15,4.0,50.31,2010,8,15,12,0.23600000000000002
39423,16,4.45,57.76,2010,8,15,12,0.145
39424,17,4.76,68.23,2010,8,15,12,0.085
39425,18,4.74,77.13,2010,8,15,12,0.045
39426,19,4.11,82.82,2010,8,15,12,0.005
39427,20,3.27,85.71,2010,8,15,12,0.0
39428,21,2.79,83.79,2010,8,15,12,0.0
39429,22,3.17,77.51,2010,8,15,12,0.0
39430,23,4.14,73.73,2010,8,15,12,0.015
39431,24,5.23,74.04,2010,8,15,12,0.1
39432,25,6.07,77.37,2010,8,15,12,0.145
39433,26,6.68,81.16,2010,8,15,12,0.256
39434,27,7.09,83.27,2010,8,15,12,0.316
39435,28,7.37,82.54,2010,8,15,12,0.551
39436,29,7.6,80.33,2010,8,15,12,0.6970000000000001
39437,30,7.93,78.5,2010,8,15,12,0.446
39438,31,8.35,78.24,2010,8,15,12,0.331
39439,32,8.52,78.93,2010,8,15,12,0.47100000000000003
39440,33,7.99,79.74,2010,8,15,12,0.5710000000000001
39441,34,6.51,80.33,2010,8,15,12,0.511
39442,35,4.63,81.98,2010,8,15,12,0.451
39444,37,2.58,103.36,2010,8,15,12,0.20600000000000002
39445,38,2.78,112.98,2010,8,15,12,0.23600000000000002
39446,39,2.99,111.39,2010,8,15,12,0.381
39447,40,2.84,98.66,2010,8,15,12,0.316
39448,41,2.7,78.27,2010,8,15,12,0.281
39449,42,2.76,60.76,2010,8,15,12,0.23600000000000002
39450,43,2.75,53.85,2010,8,15,12,0.271
39451,44,2.67,54.48,2010,8,15,12,0.371
39452,45,2.81,58.35,2010,8,15,12,0.336
39453,46,3.34,61.26,2010,8,15,12,0.441
39454,47,4.13,64.43,2010,8,15,12,0.376
39455,48,5.0,69.61,2010,8,15,12,0.261
39456,1,3.26,33.26,2010,8,16,0,0.145
39457,2,3.25,39.95,2010,8,16,0,0.135
39458,3,3.03,57.55,2010,8,16,0,0.23600000000000002
39459,4,3.11,82.49,2010,8,16,0,0.145
39460,5,3.59,102.04,2010,8,16,0,0.085
39461,6,3.91,111.2,2010,8,16,0,0.045
39462,7,3.62,110.9,2010,8,16,0,0.005
39463,8,3.1,102.15,2010,8,16,0,0.0
39464,9,3.02,88.37,2010,8,16,0,0.0
39465,10,3.69,80.76,2010,8,16,0,0.0
39466,11,4.77,79.82,2010,8,16,0,0.015
39467,12,5.93,81.35,2010,8,16,0,0.1
39468,13,6.93,83.31,2010,8,16,0,0.145
39469,14,7.67,84.81,2010,8,16,0,0.256
39470,15,8.1,85.23,2010,8,16,0,0.316
39471,16,8.2,84.22,2010,8,16,0,0.551
39472,17,8.15,82.36,2010,8,16,0,0.6970000000000001
39473,18,8.18,80.53,2010,8,16,0,0.446
39474,19,8.36,79.56,2010,8,16,0,0.331
39475,20,8.34,79.37,2010,8,16,0,0.47100000000000003
39476,21,7.67,79.67,2010,8,16,0,0.5710000000000001
39477,22,6.1,80.42,2010,8,16,0,0.511
39478,23,4.21,82.22,2010,8,16,0,0.451
39480,25,2.4,90.6,2010,8,16,0,0.20600000000000002
39481,26,2.7,91.78,2010,8,16,0,0.23600000000000002
39482,27,3.12,90.85,2010,8,16,0,0.381
39483,28,3.23,89.29,2010,8,16,0,0.316
39484,29,3.08,87.17,2010,8,16,0,0.281
39485,30,2.84,84.46,2010,8,16,0,0.23600000000000002
39486,31,2.67,81.37,2010,8,16,0,0.271
39487,32,2.65,77.94,2010,8,16,0,0.371
39488,33,2.85,74.47,2010,8,16,0,0.336
39489,34,3.34,71.89,2010,8,16,0,0.441
39490,35,4.02,71.68,2010,8,16,0,0.376
39491,36,4.82,74.25,2010,8,16,0,0.261
39492,37,5.65,78.88,2010,8,16,0,0.21600000000000003
39493,38,6.41,83.05,2010,8,16,0,0.251
39494,39,6.95,85.12,2010,8,16,0,0.381
39495,40,7.12,84.48,2010,8,16,0,0.596
39496,41,7.11,82.83,2010,8,16,0,0.682
39497,42,7.12,82.34,2010,8,16,0,0.727
39498,43,7.27,84.46,2010,8,16,0,0.737
39499,44,7.28,87.74,2010,8,16,0,0.847
39500,45,6.73,90.67,2010,8,16,0,0.802
39501,46,5.37,92.52,2010,8,16,0,0.742
39502,47,3.71,94.27,2010,8,16,0,0.441
39504,1,6.31,79.11,2010,8,16,12,0.145
39505,2,7.39,81.95,2010,8,16,12,0.135
39506,3,7.99,82.32,2010,8,16,12,0.23600000000000002
39507,4,8.22,81.55,2010,8,16,12,0.145
39508,5,8.25,80.8,2010,8,16,12,0.085
39509,6,8.29,81.3,2010,8,16,12,0.045
39510,7,8.44,83.68,2010,8,16,12,0.005
39511,8,8.4,86.58,2010,8,16,12,0.0
39512,9,7.72,88.58,2010,8,16,12,0.0
39513,10,6.14,88.6,2010,8,16,12,0.0
39514,11,4.21,86.49,2010,8,16,12,0.015
39515,12,2.74,83.14,2010,8,16,12,0.1
39516,13,2.25,84.2,2010,8,16,12,0.20600000000000002
39517,14,2.47,88.37,2010,8,16,12,0.23600000000000002
39518,15,2.89,89.5,2010,8,16,12,0.381
39519,16,3.09,86.08,2010,8,16,12,0.316
39520,17,3.1,79.96,2010,8,16,12,0.281
39521,18,3.02,73.13,2010,8,16,12,0.23600000000000002
39522,19,2.91,67.61,2010,8,16,12,0.271
39523,20,2.86,64.29,2010,8,16,12,0.371
39524,21,3.0,64.04,2010,8,16,12,0.336
39525,22,3.42,66.79,2010,8,16,12,0.441
39526,23,4.1,71.05,2010,8,16,12,0.376
39527,24,4.99,75.56,2010,8,16,12,0.261
39528,25,6.01,79.63,2010,8,16,12,0.21600000000000003
39529,26,6.97,82.44,2010,8,16,12,0.251
39530,27,7.64,83.68,2010,8,16,12,0.381
39531,28,7.89,83.45,2010,8,16,12,0.596
39532,29,7.87,83.08,2010,8,16,12,0.682
39533,30,7.84,84.2,2010,8,16,12,0.727
39534,31,7.97,87.73,2010,8,16,12,0.737
39535,32,7.97,92.18,2010,8,16,12,0.847
39536,33,7.4,96.28,2010,8,16,12,0.802
39537,34,5.96,99.84,2010,8,16,12,0.742
39538,35,4.16,104.27,2010,8,16,12,0.441
39540,37,2.11,119.97,2010,8,16,12,0.23600000000000002
39541,38,2.13,124.35,2010,8,16,12,0.195
39542,39,2.35,126.32,2010,8,16,12,0.175
39543,40,2.47,129.41,2010,8,16,12,0.08
39544,41,2.48,131.69,2010,8,16,12,0.07
39545,42,2.39,129.75,2010,8,16,12,0.015
39546,43,2.26,120.65,2010,8,16,12,0.0
39547,44,2.15,107.57,2010,8,16,12,0.005
39548,45,1.99,95.51,2010,8,16,12,0.0
39549,46,1.63,86.27,2010,8,16,12,0.0
39550,47,1.16,72.03,2010,8,16,12,0.0
39551,48,0.95,38.9,2010,8,16,12,0.0
39552,1,3.37,90.75,2010,8,17,0,0.20600000000000002
39553,2,2.99,99.69,2010,8,17,0,0.23600000000000002
39554,3,2.86,103.17,2010,8,17,0,0.381
39555,4,2.86,101.17,2010,8,17,0,0.316
39556,5,2.89,95.78,2010,8,17,0,0.281
39557,6,2.87,89.05,2010,8,17,0,0.23600000000000002
39558,7,2.74,81.64,2010,8,17,0,0.271
39559,8,2.66,72.75,2010,8,17,0,0.371
39560,9,2.86,63.57,2010,8,17,0,0.336
39561,10,3.46,57.55,2010,8,17,0,0.441
39562,11,4.32,56.55,2010,8,17,0,0.376
39563,12,5.25,59.88,2010,8,17,0,0.261
39564,13,6.18,66.27,2010,8,17,0,0.21600000000000003
39565,14,7.08,73.0,2010,8,17,0,0.251
39566,15,7.83,78.32,2010,8,17,0,0.381
39567,16,8.3,81.71,2010,8,17,0,0.596
39568,17,8.49,84.04,2010,8,17,0,0.682
39569,18,8.45,86.12,2010,8,17,0,0.727
39570,19,8.21,88.42,2010,8,17,0,0.737
39571,20,7.69,90.68,2010,8,17,0,0.847
39572,21,6.72,92.54,2010,8,17,0,0.802
39573,22,5.25,93.78,2010,8,17,0,0.742
39574,23,3.69,95.57,2010,8,17,0,0.441
39576,25,2.26,112.44,2010,8,17,0,0.23600000000000002
39577,26,2.52,121.79,2010,8,17,0,0.195
39578,27,2.8,127.34,2010,8,17,0,0.175
39579,28,2.75,132.29,2010,8,17,0,0.08
39580,29,2.5,137.8,2010,8,17,0,0.07
39581,30,2.3,142.67,2010,8,17,0,0.015
39582,31,2.3,144.39,2010,8,17,0,0.0
39583,32,2.32,144.45,2010,8,17,0,0.005
39584,33,2.12,146.05,2010,8,17,0,0.0
39585,34,1.54,153.47,2010,8,17,0,0.0
39586,35,0.83,172.32,2010,8,17,0,0.0
39587,36,0.28,227.36,2010,8,17,0,0.0
39588,37,0.42,357.67,2010,8,17,0,0.0
39589,38,1.11,28.75,2010,8,17,0,0.0
39590,39,1.88,39.69,2010,8,17,0,0.0
39591,40,2.55,44.42,2010,8,17,0,0.0
39592,41,3.04,47.52,2010,8,17,0,0.015
39593,42,3.34,50.78,2010,8,17,0,0.04
39594,43,3.44,55.06,2010,8,17,0,0.065
39595,44,3.36,60.38,2010,8,17,0,0.09
39596,45,3.16,66.63,2010,8,17,0,0.125
39597,46,2.88,73.55,2010,8,17,0,0.11
39598,47,2.66,79.46,2010,8,17,0,0.095
39600,1,5.94,73.01,2010,8,17,12,0.20600000000000002
39601,2,6.67,76.55,2010,8,17,12,0.23600000000000002
39602,3,7.45,78.93,2010,8,17,12,0.381
39603,4,8.15,80.67,2010,8,17,12,0.316
39604,5,8.65,82.5,2010,8,17,12,0.281
39605,6,8.83,85.2,2010,8,17,12,0.23600000000000002
39606,7,8.61,89.3,2010,8,17,12,0.271
39607,8,7.97,93.97,2010,8,17,12,0.371
39608,9,6.87,97.96,2010,8,17,12,0.336
39609,10,5.28,99.86,2010,8,17,12,0.441
39610,11,3.64,99.86,2010,8,17,12,0.376
39611,12,2.49,99.55,2010,8,17,12,0.261
39612,13,2.23,103.21,2010,8,17,12,0.23600000000000002
39613,14,2.56,109.4,2010,8,17,12,0.195
39614,15,3.0,115.64,2010,8,17,12,0.175
39615,16,3.17,122.76,2010,8,17,12,0.08
39616,17,3.04,129.9,2010,8,17,12,0.07
39617,18,2.62,135.07,2010,8,17,12,0.015
39618,19,1.88,135.06,2010,8,17,12,0.0
39619,20,0.99,124.85,2010,8,17,12,0.005
39620,21,0.37,58.56,2010,8,17,12,0.0
39621,22,0.77,352.17,2010,8,17,12,0.0
39622,23,1.24,345.06,2010,8,17,12,0.0
39623,24,1.64,354.32,2010,8,17,12,0.0
39624,25,2.18,12.16,2010,8,17,12,0.0
39625,26,2.91,27.3,2010,8,17,12,0.0
39626,27,3.58,37.57,2010,8,17,12,0.0
39627,28,3.93,45.11,2010,8,17,12,0.0
39628,29,4.05,51.91,2010,8,17,12,0.015
39629,30,4.13,58.21,2010,8,17,12,0.04
39630,31,4.3,63.28,2010,8,17,12,0.065
39631,32,4.41,67.12,2010,8,17,12,0.09
39632,33,4.26,70.49,2010,8,17,12,0.125
39633,34,3.78,74.16,2010,8,17,12,0.11
39634,35,3.16,76.67,2010,8,17,12,0.095
39636,37,2.72,61.13,2010,8,17,12,0.105
39637,38,3.14,48.67,2010,8,17,12,0.045
39638,39,3.58,41.83,2010,8,17,12,0.03
39639,40,3.69,40.12,2010,8,17,12,0.055
39640,41,3.51,41.37,2010,8,17,12,0.14
39641,42,3.23,44.09,2010,8,17,12,0.336
39642,43,3.0,46.84,2010,8,17,12,0.41100000000000003
39643,44,2.92,49.21,2010,8,17,12,0.371
39644,45,3.03,51.02,2010,8,17,12,0.386
39645,46,3.38,52.16,2010,8,17,12,0.28600000000000003
39646,47,3.89,52.82,2010,8,17,12,0.251
39647,48,4.45,53.32,2010,8,17,12,0.195
39648,1,3.3,104.85,2010,8,18,0,0.23600000000000002
39649,2,2.61,113.77,2010,8,18,0,0.195
39650,3,2.22,124.38,2010,8,18,0,0.175
39651,4,2.06,134.1,2010,8,18,0,0.08
39652,5,2.04,140.24,2010,8,18,0,0.07
39653,6,2.11,141.6,2010,8,18,0,0.015
39654,7,2.21,139.0,2010,8,18,0,0.0
39655,8,2.2,135.7,2010,8,18,0,0.005
39656,9,1.92,134.67,2010,8,18,0,0.0
39657,10,1.26,139.85,2010,8,18,0,0.0
39658,11,0.44,162.33,2010,8,18,0,0.0
39659,12,0.4,309.57,2010,8,18,0,0.0
39660,13,1.06,345.68,2010,8,18,0,0.0
39661,14,1.75,5.63,2010,8,18,0,0.0
39662,15,2.37,19.45,2010,8,18,0,0.0
39663,16,2.77,30.78,2010,8,18,0,0.0
39664,17,3.03,41.46,2010,8,18,0,0.015
39665,18,3.25,51.05,2010,8,18,0,0.04
39666,19,3.47,58.34,2010,8,18,0,0.065
39667,20,3.59,63.12,2010,8,18,0,0.09
39668,21,3.49,65.59,2010,8,18,0,0.125
39669,22,3.12,65.78,2010,8,18,0,0.11
39670,23,2.71,64.34,2010,8,18,0,0.095
39672,25,2.73,62.75,2010,8,18,0,0.105
39673,26,3.17,62.76,2010,8,18,0,0.045
39674,27,3.55,60.96,2010,8,18,0,0.03
39675,28,3.67,56.63,2010,8,18,0,0.055
39676,29,3.61,51.75,2010,8,18,0,0.14
39677,30,3.41,49.33,2010,8,18,0,0.336
39678,31,3.15,52.21,2010,8,18,0,0.41100000000000003
39679,32,2.98,58.09,2010,8,18,0,0.371
39680,33,3.05,61.33,2010,8,18,0,0.386
39681,34,3.42,58.53,2010,8,18,0,0.28600000000000003
39682,35,4.04,55.49,2010,8,18,0,0.251
39683,36,4.77,56.94,2010,8,18,0,0.195
39684,37,5.54,63.51,2010,8,18,0,0.115
39685,38,6.32,70.91,2010,8,18,0,0.266
39686,39,6.93,76.11,2010,8,18,0,0.456
39687,40,7.16,78.37,2010,8,18,0,0.617
39688,41,7.03,80.29,2010,8,18,0,0.316
39689,42,6.73,85.03,2010,8,18,0,0.466
39690,43,6.49,94.78,2010,8,18,0,0.6920000000000001
39691,44,6.35,106.48,2010,8,18,0,0.637
39692,45,6.0,116.46,2010,8,18,0,0.47600000000000003
39693,46,5.05,123.42,2010,8,18,0,0.396
39694,47,3.77,128.89,2010,8,18,0,0.21600000000000003
39696,1,1.36,17.78,2010,8,18,12,0.23600000000000002
39697,2,2.01,30.0,2010,8,18,12,0.195
39698,3,2.53,38.1,2010,8,18,12,0.175
39699,4,2.93,44.49,2010,8,18,12,0.08
39700,5,3.24,49.01,2010,8,18,12,0.07
39701,6,3.44,50.98,2010,8,18,12,0.015
39702,7,3.54,50.12,2010,8,18,12,0.0
39703,8,3.52,48.51,2010,8,18,12,0.005
39704,9,3.35,48.71,2010,8,18,12,0.0
39705,10,3.05,53.06,2010,8,18,12,0.0
39706,11,2.79,60.45,2010,8,18,12,0.0
39707,12,2.74,66.62,2010,8,18,12,0.0
39708,13,2.94,67.12,2010,8,18,12,0.105
39709,14,3.26,63.76,2010,8,18,12,0.045
39710,15,3.57,59.39,2010,8,18,12,0.03
39711,16,3.74,55.4,2010,8,18,12,0.055
39712,17,3.76,52.34,2010,8,18,12,0.14
39713,18,3.63,50.91,2010,8,18,12,0.336
39714,19,3.38,51.75,2010,8,18,12,0.41100000000000003
39715,20,3.17,53.71,2010,8,18,12,0.371
39716,21,3.16,54.48,2010,8,18,12,0.386
39717,22,3.48,52.79,2010,8,18,12,0.28600000000000003
39718,23,4.06,52.02,2010,8,18,12,0.251
39719,24,4.79,54.7,2010,8,18,12,0.195
39720,25,5.61,60.98,2010,8,18,12,0.115
39721,26,6.49,68.04,2010,8,18,12,0.266
39722,27,7.3,74.07,2010,8,18,12,0.456
39723,28,7.85,78.73,2010,8,18,12,0.617
39724,29,8.03,83.21,2010,8,18,12,0.316
39725,30,7.74,89.01,2010,8,18,12,0.466
39726,31,7.02,97.74,2010,8,18,12,0.6920000000000001
39727,32,6.14,109.05,2010,8,18,12,0.637
39728,33,5.19,120.94,2010,8,18,12,0.47600000000000003
39729,34,4.12,130.96,2010,8,18,12,0.396
39730,35,3.05,140.47,2010,8,18,12,0.21600000000000003
39732,37,2.05,160.88,2010,8,18,12,0.14
39733,38,2.15,166.97,2010,8,18,12,0.16
39734,39,2.35,172.78,2010,8,18,12,0.16
39735,40,2.49,181.81,2010,8,18,12,0.251
39736,41,2.55,192.77,2010,8,18,12,0.19
39737,42,2.43,204.85,2010,8,18,12,0.135
39738,43,2.11,219.73,2010,8,18,12,0.02
39739,44,1.79,238.83,2010,8,18,12,0.01
39740,45,1.65,256.29,2010,8,18,12,0.01
39741,46,1.61,263.15,2010,8,18,12,0.06
39742,47,1.62,263.78,2010,8,18,12,0.045
39743,48,1.72,266.58,2010,8,18,12,0.045
39744,1,2.83,64.17,2010,8,19,0,0.105
39745,2,3.26,65.71,2010,8,19,0,0.045
39746,3,3.49,64.38,2010,8,19,0,0.03
39747,4,3.58,61.57,2010,8,19,0,0.055
39748,5,3.54,58.37,2010,8,19,0,0.14
39749,6,3.37,55.81,2010,8,19,0,0.336
39750,7,3.09,54.92,2010,8,19,0,0.41100000000000003
39751,8,2.87,56.03,2010,8,19,0,0.371
39752,9,2.91,58.85,2010,8,19,0,0.386
39753,10,3.36,61.81,2010,8,19,0,0.28600000000000003
39754,11,4.03,63.35,2010,8,19,0,0.251
39755,12,4.67,63.28,2010,8,19,0,0.195
39756,13,5.07,62.13,2010,8,19,0,0.115
39757,14,5.38,62.05,2010,8,19,0,0.266
39758,15,5.81,65.18,2010,8,19,0,0.456
39759,16,6.53,71.89,2010,8,19,0,0.617
39760,17,7.44,79.49,2010,8,19,0,0.316
39761,18,8.24,86.49,2010,8,19,0,0.466
39762,19,8.63,92.89,2010,8,19,0,0.6920000000000001
39763,20,8.44,99.28,2010,8,19,0,0.637
39764,21,7.57,106.69,2010,8,19,0,0.47600000000000003
39765,22,6.06,117.33,2010,8,19,0,0.396
39766,23,4.5,134.28,2010,8,19,0,0.21600000000000003
39768,25,3.03,173.33,2010,8,19,0,0.14
39769,26,2.63,182.44,2010,8,19,0,0.16
39770,27,2.23,189.97,2010,8,19,0,0.16
39771,28,2.0,202.44,2010,8,19,0,0.251
39772,29,2.03,215.56,2010,8,19,0,0.19
39773,30,2.2,221.85,2010,8,19,0,0.135
39774,31,2.38,219.98,2010,8,19,0,0.02
39775,32,2.5,216.43,2010,8,19,0,0.01
39776,33,2.47,217.64,2010,8,19,0,0.01
39777,34,2.29,229.09,2010,8,19,0,0.06
39778,35,2.27,248.44,2010,8,19,0,0.045
39779,36,2.56,265.14,2010,8,19,0,0.045
39780,37,2.96,273.1,2010,8,19,0,0.035
39781,38,3.25,276.84,2010,8,19,0,0.0
39782,39,3.36,280.81,2010,8,19,0,0.005
39783,40,3.26,287.9,2010,8,19,0,0.04
39784,41,3.03,297.81,2010,8,19,0,0.005
39785,42,2.7,309.55,2010,8,19,0,0.0
39786,43,2.29,322.42,2010,8,19,0,0.005
39787,44,1.95,335.42,2010,8,19,0,0.065
39788,45,1.77,342.82,2010,8,19,0,0.015
39789,46,1.79,338.45,2010,8,19,0,0.01
39790,47,1.96,329.37,2010,8,19,0,0.045
39792,1,5.84,58.6,2010,8,19,12,0.105
39793,2,6.67,65.91,2010,8,19,12,0.045
39794,3,7.37,74.0,2010,8,19,12,0.03
39795,4,7.97,82.1,2010,8,19,12,0.055
39796,5,8.42,89.78,2010,8,19,12,0.14
39797,6,8.63,96.96,2010,8,19,12,0.336
39798,7,8.5,103.7,2010,8,19,12,0.41100000000000003
39799,8,7.92,109.92,2010,8,19,12,0.371
39800,9,6.78,115.55,2010,8,19,12,0.386
39801,10,5.05,121.08,2010,8,19,12,0.28600000000000003
39802,11,3.3,129.4,2010,8,19,12,0.251
39803,12,2.24,143.84,2010,8,19,12,0.195
39804,13,2.28,154.05,2010,8,19,12,0.14
39805,14,2.76,156.61,2010,8,19,12,0.16
39806,15,2.99,161.82,2010,8,19,12,0.16
39807,16,2.66,179.18,2010,8,19,12,0.251
39808,17,2.41,210.31,2010,8,19,12,0.19
39809,18,2.6,239.48,2010,8,19,12,0.135
39810,19,2.65,257.9,2010,8,19,12,0.02
39811,20,2.47,273.37,2010,8,19,12,0.01
39812,21,2.34,288.67,2010,8,19,12,0.01
39813,22,2.44,300.18,2010,8,19,12,0.06
39814,23,2.68,306.41,2010,8,19,12,0.045
39815,24,2.95,309.06,2010,8,19,12,0.045
39816,25,3.18,309.96,2010,8,19,12,0.035
39817,26,3.3,310.34,2010,8,19,12,0.0
39818,27,3.25,311.15,2010,8,19,12,0.005
39819,28,3.0,313.48,2010,8,19,12,0.04
39820,29,2.64,319.18,2010,8,19,12,0.005
39821,30,2.34,330.8,2010,8,19,12,0.0
39822,31,2.32,347.45,2010,8,19,12,0.005
39823,32,2.52,0.4,2010,8,19,12,0.065
39824,33,2.62,4.97,2010,8,19,12,0.015
39825,34,2.43,0.16,2010,8,19,12,0.01
39826,35,2.14,347.75,2010,8,19,12,0.045
39828,37,2.06,327.59,2010,8,19,12,0.195
39829,38,2.16,327.67,2010,8,19,12,0.23600000000000002
39830,39,2.33,329.35,2010,8,19,12,0.271
39831,40,2.55,329.53,2010,8,19,12,0.21100000000000002
39832,41,2.77,329.34,2010,8,19,12,0.266
39833,42,2.91,330.37,2010,8,19,12,0.35600000000000004
39834,43,2.95,333.4,2010,8,19,12,0.321
39835,44,2.98,336.52,2010,8,19,12,0.306
39836,45,3.11,336.99,2010,8,19,12,0.28600000000000003
39837,46,3.38,333.83,2010,8,19,12,0.266
39838,47,3.65,331.05,2010,8,19,12,0.28600000000000003
39839,48,3.71,332.39,2010,8,19,12,0.29600000000000004
39840,1,2.85,147.3,2010,8,20,0,0.14
39841,2,2.38,155.56,2010,8,20,0,0.16
39842,3,2.38,168.17,2010,8,20,0,0.16
39843,4,2.7,179.05,2010,8,20,0,0.251
39844,5,3.02,186.43,2010,8,20,0,0.19
39845,6,2.98,192.61,2010,8,20,0,0.135
39846,7,2.42,201.79,2010,8,20,0,0.02
39847,8,1.76,220.75,2010,8,20,0,0.01
39848,9,1.59,247.85,2010,8,20,0,0.01
39849,10,1.97,259.22,2010,8,20,0,0.06
39850,11,2.46,260.37,2010,8,20,0,0.045
39851,12,2.84,262.38,2010,8,20,0,0.045
39852,13,3.01,269.8,2010,8,20,0,0.035
39853,14,3.01,280.48,2010,8,20,0,0.0
39854,15,2.87,291.65,2010,8,20,0,0.005
39855,16,2.53,302.32,2010,8,20,0,0.04
39856,17,2.17,315.66,2010,8,20,0,0.005
39857,18,2.06,332.55,2010,8,20,0,0.0
39858,19,2.38,345.9,2010,8,20,0,0.005
39859,20,2.82,351.65,2010,8,20,0,0.065
39860,21,3.07,352.1,2010,8,20,0,0.015
39861,22,2.93,348.55,2010,8,20,0,0.01
39862,23,2.58,341.61,2010,8,20,0,0.045
39864,25,2.13,326.51,2010,8,20,0,0.195
39865,26,2.14,324.2,2010,8,20,0,0.23600000000000002
39866,27,2.27,325.07,2010,8,20,0,0.271
39867,28,2.48,327.49,2010,8,20,0,0.21100000000000002
39868,29,2.73,330.24,2010,8,20,0,0.266
39869,30,2.92,332.74,2010,8,20,0,0.35600000000000004
39870,31,3.0,334.8,2010,8,20,0,0.321
39871,32,3.01,336.39,2010,8,20,0,0.306
39872,33,3.03,337.28,2010,8,20,0,0.28600000000000003
39873,34,3.1,337.75,2010,8,20,0,0.266
39874,35,3.2,340.4,2010,8,20,0,0.28600000000000003
39875,36,3.34,348.05,2010,8,20,0,0.29600000000000004
39876,37,3.63,1.28,2010,8,20,0,0.23600000000000002
39877,38,4.09,15.16,2010,8,20,0,0.155
39878,39,4.54,26.53,2010,8,20,0,0.08
39879,40,4.73,35.57,2010,8,20,0,0.155
39880,41,4.67,43.35,2010,8,20,0,0.13
39881,42,4.44,50.05,2010,8,20,0,0.06
39882,43,4.1,55.26,2010,8,20,0,0.045
39883,44,3.68,59.14,2010,8,20,0,0.06
39884,45,3.24,61.8,2010,8,20,0,0.03
39885,46,2.84,63.38,2010,8,20,0,0.04
39886,47,2.51,65.5,2010,8,20,0,0.105
39888,1,3.23,268.88,2010,8,20,12,0.14
39889,2,3.06,274.7,2010,8,20,12,0.16
39890,3,2.71,281.2,2010,8,20,12,0.16
39891,4,2.27,289.97,2010,8,20,12,0.251
39892,5,1.87,303.38,2010,8,20,12,0.19
39893,6,1.66,322.46,2010,8,20,12,0.135
39894,7,1.73,341.15,2010,8,20,12,0.02
39895,8,1.97,351.89,2010,8,20,12,0.01
39896,9,2.14,354.2,2010,8,20,12,0.01
39897,10,2.18,349.33,2010,8,20,12,0.06
39898,11,2.18,340.21,2010,8,20,12,0.045
39899,12,2.22,330.84,2010,8,20,12,0.045
39900,13,2.3,324.94,2010,8,20,12,0.195
39901,14,2.4,322.61,2010,8,20,12,0.23600000000000002
39902,15,2.5,323.03,2010,8,20,12,0.271
39903,16,2.6,325.32,2010,8,20,12,0.21100000000000002
39904,17,2.72,328.14,2010,8,20,12,0.266
39905,18,2.85,330.18,2010,8,20,12,0.35600000000000004
39906,19,2.97,330.62,2010,8,20,12,0.321
39907,20,3.06,329.56,2010,8,20,12,0.306
39908,21,3.08,327.19,2010,8,20,12,0.28600000000000003
39909,22,3.04,323.42,2010,8,20,12,0.266
39910,23,3.02,318.04,2010,8,20,12,0.28600000000000003
39911,24,3.13,311.44,2010,8,20,12,0.29600000000000004
39912,25,3.42,305.99,2010,8,20,12,0.23600000000000002
39913,26,3.59,307.35,2010,8,20,12,0.155
39914,27,3.44,322.34,2010,8,20,12,0.08
39915,28,3.68,355.9,2010,8,20,12,0.155
39916,29,4.98,21.99,2010,8,20,12,0.13
39917,30,5.99,32.7,2010,8,20,12,0.06
39918,31,5.55,34.05,2010,8,20,12,0.045
39919,32,4.11,27.83,2010,8,20,12,0.06
39920,33,2.75,9.29,2010,8,20,12,0.03
39921,34,2.35,343.0,2010,8,20,12,0.04
39922,35,2.52,328.98,2010,8,20,12,0.105
39924,37,2.6,340.72,2010,8,20,12,0.055
39925,38,2.55,356.49,2010,8,20,12,0.11
39926,39,2.5,7.97,2010,8,20,12,0.065
39927,40,2.22,9.17,2010,8,20,12,0.06
39928,41,1.74,359.9,2010,8,20,12,0.01
39929,42,1.3,338.25,2010,8,20,12,0.0
39930,43,1.09,307.39,2010,8,20,12,0.0
39931,44,1.03,273.96,2010,8,20,12,0.0
39932,45,1.05,234.7,2010,8,20,12,0.0
39933,46,1.45,193.43,2010,8,20,12,0.0
39934,47,2.31,172.06,2010,8,20,12,0.0
39935,48,3.27,165.6,2010,8,20,12,0.0
39936,1,2.96,320.46,2010,8,21,0,0.195
39937,2,3.0,320.08,2010,8,21,0,0.23600000000000002
39938,3,2.97,321.1,2010,8,21,0,0.271
39939,4,2.91,323.11,2010,8,21,0,0.21100000000000002
39940,5,2.86,325.61,2010,8,21,0,0.266
39941,6,2.87,327.94,2010,8,21,0,0.35600000000000004
39942,7,2.94,329.41,2010,8,21,0,0.321
39943,8,3.05,329.89,2010,8,21,0,0.306
39944,9,3.11,329.48,2010,8,21,0,0.28600000000000003
39945,10,3.09,328.32,2010,8,21,0,0.266
39946,11,3.08,326.9,2010,8,21,0,0.28600000000000003
39947,12,3.16,326.0,2010,8,21,0,0.29600000000000004
39948,13,3.41,326.31,2010,8,21,0,0.23600000000000002
39949,14,3.73,328.12,2010,8,21,0,0.155
39950,15,4.0,331.63,2010,8,21,0,0.08
39951,16,4.13,337.25,2010,8,21,0,0.155
39952,17,4.25,344.89,2010,8,21,0,0.13
39953,18,4.5,353.72,2010,8,21,0,0.06
39954,19,4.93,1.98,2010,8,21,0,0.045
39955,20,5.36,7.9,2010,8,21,0,0.06
39956,21,5.46,11.09,2010,8,21,0,0.03
39957,22,5.02,11.48,2010,8,21,0,0.04
39958,23,4.22,8.99,2010,8,21,0,0.105
39960,25,2.66,350.6,2010,8,21,0,0.055
